ImageInput,Augmentation,Scheduler,CriterionWeight,OptimizerType,OptimizerLR,LossFunction,Model,Accuracy_mean,Accuracy_std,Accuracy_var,Precision_mean,Precision_std,Precision_var,Recall_mean,Recall_std,Recall_var,F1_mean,F1_std,F1_var,AUC_mean,AUC_std,AUC_var,Uncertainty_mean,Uncertainty_std,Uncertainty_var
224,none,reduce_on_plateau,weight10,AdamW,0.0001,TotalCrossEntropyLoss,Resnet18,0.9096418732782368,0.005254058160540131,2.760512715433835e-05,0.8746899568683458,0.01157717514646042,0.00013403098437182086,0.8271012006861064,0.006829893954996904,4.664745143650325e-05,0.8478126114810035,0.0080860678753532,6.538449368481903e-05,0.9339874533699575,0.006863876675051096,4.7112803010310494e-05,0.044536630232321656,0.005116958955035317,2.6183268947516123e-05
224,none,reduce_on_plateau,weight10,AdamW,0.0001,TotalCrossEntropyLoss,Resnet34,0.9082644628099172,0.00574976073408863,3.305974849926742e-05,0.8714423233983798,0.017416995750333578,0.00030335174096713795,0.8272991159783614,0.007599885660146356,5.7758262047298206e-05,0.8463241821042814,0.006825207660656067,4.658345961107826e-05,0.923463757511785,0.007717392941287752,5.955815381023801e-05,0.02817938288367573,0.0040599600226896085,1.648327538583781e-05
224,none,reduce_on_plateau,weight10,AdamW,0.0001,TotalCrossEntropyLoss,Resnet50,0.9095041322314049,0.005670850922930819,3.215855019010533e-05,0.8674274132083095,0.008111503948353338,6.579649630415179e-05,0.8375709196463914,0.01956010516513079,0.00038259771407097616,0.8508408648116319,0.012502014727722104,0.0001563003722521804,0.9385347071453418,0.002207046620442076,4.871054784804789e-06,0.031046081242637674,0.004687266760224959,2.197046968150978e-05
224,none,reduce_on_plateau,weight10,AdamW,0.0001,TotalCrossEntropyLoss,Resnet101,0.9097796143250688,0.007304822119695719,5.336042620039587e-05,0.8756275725518791,0.010552302618739864,0.00011135109055746421,0.8263953028103972,0.018913671581200886,0.000357726972681526,0.8475001467496698,0.014496454891535346,0.00021014720442231904,0.9359780014153941,0.006813787909755176,4.6427705679125806e-05,0.027697341682875853,0.0042043628204826615,1.7676666726256918e-05
224,none,reduce_on_plateau,weight10,AdamW,0.0001,TotalCrossEntropyLoss,Resnet152,0.9064738292011019,0.0021995481298445222,4.838011975502536e-06,0.8740148949390928,0.0070343928308269155,4.94826824983891e-05,0.8156287109117297,0.008400708287173876,7.057189972619184e-05,0.8400692424426893,0.004744146698508322,2.250692789696741e-05,0.936812844102724,0.0057893182403714995,3.3516205688298156e-05,0.023096873247998452,0.0021817159555897058,4.759884510874703e-06
224,none,reduce_on_plateau,weight10,AdamW,0.0001,TotalCrossEntropyLoss,Densenet121,0.9066115702479338,0.0026495019368693406,7.019860513474387e-06,0.8664836040846534,0.00680276906767899,4.627766698817008e-05,0.8265338435149756,0.011631871596660128,0.0001353004368411886,0.8440550210776395,0.0062128115220199094,3.859902700814334e-05,0.9228250308867805,0.009957527625860696,9.915235641977893e-05,0.031947568918342766,0.0056309420334361825,3.170750818391841e-05
224,none,reduce_on_plateau,weight10,AdamW,0.0001,TotalCrossEntropyLoss,Densenet169,0.9163911845730028,0.0036312469218909168,1.3185954207742258e-05,0.88475053345089,0.004819696998215237,2.3229479154604968e-05,0.840275761973875,0.00924583152763974,8.548540063749703e-05,0.8598977899992247,0.007097835151473449,5.0379263837492117e-05,0.9329750866629082,0.006658652427316893,4.433765214781315e-05,0.02036715572442326,0.0009237834166238969,8.533758008293203e-07
224,none,reduce_on_plateau,weight10,AdamW,0.0001,TotalCrossEntropyLoss,Vision,0.8352617079889806,0.044137355555912534,0.0019481061554690433,0.5717604474182361,0.2331259230786978,0.054347696011294924,0.6148040638606675,0.15733084836865582,0.024752995848400974,0.5889445162531122,0.1966134527326311,0.038656849795446556,0.9025147236982571,0.0022858050058147945,5.224904524607973e-06,0.005041173013430354,0.0029790470559732155,8.874721361702683e-06
224,none,reduce_on_plateau,weight10,AdamW,0.0001,FocalLoss,Resnet18,0.8955922865013773,0.006793440934246656,4.615083972709808e-05,0.8323140917181109,0.01092750940666136,0.0001194104618326725,0.8452698245151076,0.015152828864634515,0.00022960822260090092,0.8381967756168945,0.010562059453864707,0.00011155709990697282,0.9361969077234942,0.0041779942649463,1.7455636077924173e-05,0.15242437039176032,0.005309521002689143,2.8191013277997125e-05
224,none,reduce_on_plateau,weight10,AdamW,0.0001,FocalLoss,Resnet34,0.9050964187327823,0.00433938953223785,1.883030151249543e-05,0.8505572643678854,0.009923819337086996,9.848219023514179e-05,0.8496041694154902,0.005566830599461316,3.0989602923098835e-05,0.8499026017764433,0.0051499909229398046,2.652240650636238e-05,0.9314985186340247,0.0065034646064853485,4.229505188780763e-05,0.1257506311777659,0.016853392798874496,0.0002840368488331547
224,none,reduce_on_plateau,weight10,AdamW,0.0001,FocalLoss,Resnet50,0.9057851239669421,0.0040860597725044705,1.6695884464479285e-05,0.8482483137833263,0.007960144357593776,6.336389819373203e-05,0.8595329199102784,0.009108452716823682,8.29639108946127e-05,0.8535228163104929,0.005934526082230261,3.521859982067124e-05,0.9400196715805634,0.0037584740184883987,1.4126126947652333e-05,0.12779352360465898,0.010723480732093952,0.00011499303901159024
