ImageInput,Augmentation,Scheduler,CriterionWeight,OptimizerType,OptimizerLR,LossFunction,Model,Fold,Accuracy,Precision,Recall,F1,AUC,Uncertainty,num_epochs_trained,Acc_class_0,Acc_class_1
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,R152,2,0.21418732782369146,0.5387596899224806,0.5054426705370102,0.18958271678011246,0.7360439731794792,0.4191733499131816,11,0.024871355060034305,0.986013986013986
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,R152,3,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.6478202329403016,0.35204166558013306,16,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,R152,4,0.7183195592286501,0.6575889615105301,0.7362119013062409,0.6591429960413917,0.8043997169211576,0.21861442960605373,34,0.7066895368782161,0.7657342657342657
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,R152,5,0.6942148760330579,0.6590940621531631,0.7475920306108985,0.6472110162832083,0.8141875277381282,0.19454686420752973,22,0.6595197255574614,0.8356643356643356
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,D121,1,0.3347107438016529,0.5761729790842284,0.5646523288032722,0.3337893062941368,0.7613501421391644,0.35488586118934956,19,0.18524871355060035,0.9440559440559441
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,D121,2,0.7258953168044077,0.6752801919068779,0.7673175880723051,0.6747048174866932,0.8365999352277227,0.22317776014226204,45,0.6989708404802745,0.8356643356643356
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,D121,3,0.6370523415977961,0.6520145440438451,0.7397084048027445,0.6064330273587278,0.821501397401912,0.24434470931925034,30,0.5703259005145798,0.9090909090909091
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,D121,4,0.7210743801652892,0.6782262345252933,0.7748713550600344,0.6737522156788229,0.8445825186820041,0.2288025741351381,34,0.6861063464837049,0.8636363636363636
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,D121,5,0.21074380165289255,0.5998603351955307,0.5085763293310464,0.1833360490157778,0.6772991159783612,0.33604639949947945,9,0.017152658662092625,1.0
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,D169,1,0.30509641873278237,0.5799867065470256,0.5541298324317192,0.3011582109144958,0.7797172810037304,0.3667594660314567,27,0.1432246998284734,0.965034965034965
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,D169,2,0.7327823691460055,0.6771011087917582,0.7676474468927299,0.679506667273472,0.8351215679689094,0.19016125945500356,42,0.7101200686106347,0.8251748251748252
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,D169,3,0.721763085399449,0.6703160430839002,0.7594669481461934,0.6693713293729076,0.8283384711343547,0.2334904586131313,50,0.6972555746140652,0.8216783216783217
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,D169,4,0.2066115702479339,0.5994436717663422,0.5060034305317325,0.17775767824137795,0.704109141287529,0.3453529368864927,9,0.012006861063464836,1.0
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,D169,5,0.6776859504132231,0.6544627581571552,0.7425781765404407,0.6347169811320754,0.813836677901858,0.223337190401245,27,0.6355060034305318,0.8496503496503497
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,Vit,1,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5280170087202677,0.5605243978928393,10,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,Vit,2,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,,,7,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,Vit,3,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,,,7,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,Vit,4,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,,,7,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.01,TCEL,Vit,5,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,,,7,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R18,1,0.6859504132231405,0.6582033643828901,0.7477239741390684,0.6417538323691541,0.8338771006009428,0.45252153544441187,23,0.6457975986277873,0.8496503496503497
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R18,2,0.6432506887052342,0.6449246765074186,0.7290539649030214,0.6078965367676499,0.8318229797646608,0.5122448815992059,28,0.5874785591766724,0.8706293706293706
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R18,3,0.7582644628099173,0.6686488035535176,0.7294168096054888,0.682020585444193,0.823327615780446,0.37977091032044413,24,0.7770154373927959,0.6818181818181818
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R18,4,0.5798898071625345,0.6211562210558814,0.6882834146985091,0.5545985392650463,0.8029183509457951,0.5283619943545007,24,0.5094339622641509,0.8671328671328671
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R18,5,0.6590909090909091,0.6723444494074489,0.7719026256762106,0.6297107247054775,0.8789718000695703,0.5063390496400224,30,0.5857632933104632,0.958041958041958
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R34,1,0.7575757575757576,0.6807605042016807,0.7580155693363241,0.6929841633688703,0.8270340294354017,0.3480225662280348,25,0.7572898799313894,0.7587412587412588
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R34,2,0.7431129476584022,0.6856515110752399,0.7793574350178124,0.6904286531660706,0.8589643632525279,0.4525124308812244,32,0.7195540308747856,0.8391608391608392
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R34,3,0.5977961432506887,0.6346602053767163,0.7099881250824647,0.5720722175570054,0.8247729971572167,0.5268804731100272,25,0.5248713550600344,0.8951048951048951
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R34,4,0.20316804407713498,0.5534351145038168,0.5025399129172714,0.17352223346627776,0.5576923076923077,0.5790787723525288,19,0.008576329331046312,0.9965034965034965
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R34,5,0.6859504132231405,0.6582033643828901,0.7477239741390684,0.6417538323691541,0.8307014597752163,0.4624115136125661,32,0.6457975986277873,0.8496503496503497
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R50,1,0.49931129476584024,0.6146277387266059,0.6605422879007785,0.490115100428493,0.8137797022874209,0.5654629983069608,22,0.39451114922813035,0.9265734265734266
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R50,2,0.512396694214876,0.6158956198513161,0.6660509302018736,0.5011519909937014,0.7984877472441794,0.5579900186729168,38,0.4125214408233276,0.9195804195804196
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R50,3,0.6336088154269972,0.6463806787082649,0.7309671460614857,0.6018645462023581,0.8339310774988306,0.5596827974153927,28,0.5703259005145798,0.8916083916083916
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R50,4,0.4696969696969697,0.6118372548127247,0.6473809209658266,0.4644294221793015,0.7924588276217779,0.5740507213325705,37,0.3542024013722127,0.9405594405594405
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R50,5,0.6618457300275482,0.655651218276135,0.7459097506267318,0.6250250489275904,0.8414758483369118,0.49910089455093226,32,0.6072041166380789,0.8846153846153846
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R101,1,0.6184573002754821,0.6472222222222223,0.7307692307692307,0.5913449717236292,0.8123553119264953,0.5394444280208291,39,0.5454545454545454,0.916083916083916
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R101,2,0.5495867768595041,0.6254324151185138,0.6878875841139992,0.5329554776935985,0.8217982703402944,0.5744392224685119,29,0.45969125214408235,0.916083916083916
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R101,3,0.6391184573002755,0.638284712525044,0.718564454413511,0.6022624860162891,0.8157708500761673,0.5795172071404511,25,0.5874785591766724,0.8496503496503497
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R101,4,0.5420110192837465,0.6307860862829828,0.6924066499538197,0.5281343965189906,0.82598747735969,0.5770537959710808,37,0.444253859348199,0.9405594405594405
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R101,5,0.4965564738292011,0.6150783817270915,0.6601464573162686,0.4878796168838594,0.7905426477467643,0.5669652654157713,24,0.3902229845626072,0.9300699300699301
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R152,1,0.6177685950413223,0.6488271859166531,0.7329792848660773,0.5913785156553049,0.8292080989336564,0.5591816834822392,33,0.5428816466552315,0.9230769230769231
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R152,2,0.6432506887052342,0.6543009118541033,0.7435677530017153,0.6116821242929453,0.8596660629250681,0.5631147975678993,38,0.5780445969125214,0.9090909090909091
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R152,3,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.766632381340786,0.5762377852013384,13,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R152,4,0.21694214876033058,0.5841524596490432,0.5111162422483176,0.19202223484898537,0.7358940373520133,0.5753936070942314,7,0.025728987993138937,0.9965034965034965
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,R152,5,0.7183195592286501,0.6789291474576304,0.7771143950389234,0.6725212370861147,0.8735381256822081,0.4876785302028718,46,0.6801029159519726,0.8741258741258742
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,D121,1,0.6191460055096418,0.6558266546453487,0.743072964771078,0.5946417077474121,0.8803122263671149,0.530351901090701,33,0.5385934819897084,0.9475524475524476
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,D121,2,0.6831955922865014,0.677418007895536,0.7803140255970444,0.6488675146725771,0.8846273794815819,0.5189055742668995,38,0.6200686106346484,0.9405594405594405
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,D121,3,0.5757575757575758,0.6476906552094521,0.7226547037867792,0.558882015024304,0.8565264066979332,0.5543605849314563,35,0.48027444253859347,0.965034965034965
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,D121,4,0.6790633608815427,0.6676255766760657,0.7645467739807363,0.6418572154471545,0.8715559740431095,0.4946856162537544,36,0.6234991423670669,0.9055944055944056
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,D121,5,0.6652892561983471,0.6652892561983471,0.7612481857764877,0.6314459049544995,0.8738469934867876,0.49826070609866646,28,0.6029159519725558,0.9195804195804196
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,D169,1,0.5853994490358126,0.6432800983763207,0.7194220873466156,0.5653299916457811,0.8592372464585156,0.5251945240043486,26,0.49828473413379076,0.9405594405594405
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,D169,2,0.6026170798898072,0.6495724259811531,0.7314619342921229,0.5802751293911714,0.8500971584161979,0.5542205429603257,50,0.5188679245283019,0.9440559440559441
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,D169,3,0.662534435261708,0.6617008681925809,0.75557461406518,0.628069881961797,0.873406182154038,0.524319711963286,26,0.6020583190394511,0.9090909090909091
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,D169,4,0.7245179063360881,0.6821033482854322,0.7809737432378943,0.677977378576181,0.8585535390852715,0.47423854808624083,35,0.6878216123499142,0.8741258741258742
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,D169,5,0.7327823691460055,0.6871446645008122,0.7874389761182214,0.6856967519498343,0.8654925691803907,0.44959940630778045,31,0.6972555746140652,0.8776223776223776
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,Vit,1,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.45080005757535774,0.6050064871515529,9,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,Vit,2,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,,,7,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,Vit,3,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,,,7,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,Vit,4,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,,,7,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.01,FL,Vit,5,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,,,7,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R18,1,0.8484848484848485,0.761521495991387,0.800105554822536,0.7775338741308611,0.875553263203349,0.11552151240836911,18,0.8799313893653516,0.7202797202797203
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R18,2,0.796831955922865,0.7190951086431779,0.8062079430003959,0.738232085728167,0.8751784236346843,0.25853770357867245,20,0.79073756432247,0.8216783216783217
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R18,3,0.8381542699724518,0.7484613404623497,0.7923538725425519,0.7658152918043588,0.8812568220801495,0.15912547018810075,17,0.8679245283018868,0.7167832167832168
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R18,4,0.8057851239669421,0.7236455289433492,0.8038659453753794,0.7443023430084428,0.8893593541964039,0.20728087267047574,14,0.807032590051458,0.8006993006993007
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R18,5,0.8174931129476584,0.7320511795281888,0.8045586488982716,0.753690828795346,0.8764708704674399,0.22049465332787585,17,0.8259005145797599,0.7832167832167832
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R34,1,0.7582644628099173,0.6876606789801485,0.7729581739015701,0.6988368939164287,0.8469664983387111,0.2812529085103899,16,0.7487135506003431,0.7972027972027972
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R34,2,0.7830578512396694,0.7066181909119617,0.7923538725425519,0.7232493424312889,0.862295937338819,0.2913528996276808,16,0.7770154373927959,0.8076923076923077
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R34,3,0.7816804407713499,0.6993961308122951,0.775663016229054,0.7163109901725428,0.8540974462929866,0.27657957967729463,15,0.7855917667238422,0.7657342657342657
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R34,4,0.8415977961432507,0.7498853841921878,0.7615120728328275,0.7553872522449936,0.8327585793280475,0.11008996443689563,17,0.8936535162950258,0.6293706293706294
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R34,5,0.7658402203856749,0.7014254385964912,0.7974666842591371,0.7123794298391777,0.8766283030862789,0.28259198279862896,16,0.7452830188679245,0.8496503496503497
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R50,1,0.7761707988980716,0.7060075093867334,0.798621190130624,0.7202897511295991,0.8832659621681921,0.3623511073638588,21,0.7615780445969125,0.8356643356643356
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R50,2,0.7961432506887053,0.7133543619797387,0.7912653384351498,0.7325567502986858,0.8474342981204046,0.3409852107995279,16,0.7993138936535163,0.7832167832167832
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R50,3,0.7444903581267218,0.6801381710043191,0.7670207151339227,0.6872911300701298,0.8582566661468892,0.4202576814459642,27,0.7298456260720412,0.8041958041958042
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R50,4,0.7947658402203857,0.6979166666666667,0.7481857764876633,0.71446822101565,0.8151441183173601,0.25226126625450307,18,0.8250428816466552,0.6713286713286714
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R50,5,0.8037190082644629,0.7197135129720524,0.7959823195672253,0.7399554967093832,0.8681074500113952,0.2992722849687965,18,0.8087478559176673,0.7832167832167832
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R101,1,0.821625344352617,0.7291334187430993,0.7794234067818974,0.7474248372158623,0.8604067459127493,0.16446043593932086,18,0.8490566037735849,0.7097902097902098
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R101,2,0.8016528925619835,0.7090235519495154,0.7669877292518802,0.7273488335702271,0.8625058474972713,0.23179798138248012,19,0.8241852487135506,0.7097902097902098
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R101,3,0.8319559228650137,0.7402472527472528,0.7832167832167832,0.7571153956897663,0.8699996401540141,0.18472881992530463,16,0.8636363636363636,0.7027972027972028
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R101,4,0.8360881542699724,0.7497385163079462,0.8121783876500858,0.7714928057553957,0.8890804735573173,0.22460342384071957,17,0.8516295025728988,0.7727272727272727
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R101,5,0.800275482093664,0.7150096525096525,0.788560496107666,0.7346725309069828,0.8751634300519379,0.2543437845982519,17,0.8078902229845626,0.7692307692307693
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R152,1,0.8264462809917356,0.7338911840205359,0.7797862514843648,0.7513394495412844,0.8526880495148077,0.21047879093623428,20,0.8567753001715266,0.7027972027972028
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R152,2,0.8009641873278237,0.71871062093839,0.7982253595461143,0.7386509784675481,0.8791247346135854,0.2560988408138116,18,0.8027444253859348,0.7937062937062938
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R152,3,0.8064738292011019,0.7136310033669395,0.7699894445177464,0.7321136986328352,0.8483998848492844,0.31009438883247276,17,0.8301886792452831,0.7097902097902098
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R152,4,0.8422865013774105,0.7565537555228277,0.8160377358490566,0.7780828555277397,0.8919052645467739,0.21224662567691033,20,0.8593481989708405,0.7727272727272727
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,R152,5,0.7858126721763086,0.711246536812498,0.8006663148172583,0.7280903788244177,0.8821084575801557,0.33685022167624956,31,0.7761578044596913,0.8251748251748252
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,D121,1,0.8133608815426997,0.7310260776653645,0.8112217970708537,0.7527296126605012,0.8987303434130193,0.27424917107754215,17,0.8147512864493996,0.8076923076923077
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,D121,2,0.8243801652892562,0.7410470604543564,0.8180828605356907,0.7638766924370519,0.8963763509218056,0.21794686854597708,21,0.8284734133790738,0.8076923076923077
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,D121,3,0.8615702479338843,0.7794160236232194,0.8095725029687293,0.7926797302049036,0.8930177883865705,0.1289270957896729,18,0.8953687821612349,0.7237762237762237
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,D121,4,0.8471074380165289,0.7598703655690952,0.8005673571711307,0.7765298991714086,0.88046516091113,0.16613506812841275,18,0.8773584905660378,0.7237762237762237
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,D121,5,0.8257575757575758,0.7437555658261095,0.8242182345955931,0.7670336611360657,0.9033543643320657,0.20109671112261945,22,0.8267581475128645,0.8216783216783217
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,D169,1,0.8353994490358126,0.7469858631263417,0.801194088929938,0.766928710789927,0.8803572071153547,0.17995872542359032,21,0.8576329331046312,0.7447552447552448
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,D169,2,0.8271349862258953,0.7317771112051674,0.7643818445705238,0.7453121123709359,0.8635284098405883,0.14451691457731825,21,0.8679245283018868,0.6608391608391608
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,D169,3,0.7830578512396694,0.7129767591259027,0.808187095922945,0.7284777765311192,0.8913205148196571,0.29568735564288223,23,0.7667238421955404,0.8496503496503497
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,D169,4,0.7947658402203857,0.7155522766689963,0.7996437524739411,0.7344510997643362,0.8770196355959647,0.319843938270397,17,0.7915951972555746,0.8076923076923077
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,D169,5,0.803030303030303,0.7286902286902287,0.8232616440163609,0.7485224013642353,0.9011083256366275,0.27049453511593524,24,0.7898799313893653,0.8566433566433567
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,Vit,1,0.6342975206611571,0.5877408270953491,0.6350771869639794,0.5711966541624144,0.6760066691456057,0.4315774022953827,15,0.6337907375643225,0.6363636363636364
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,Vit,2,0.5785123966942148,0.5677469604863221,0.606940229581739,0.530113983675524,0.6568958485768093,0.5425204600283232,16,0.5600343053173242,0.6538461538461539
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,Vit,3,0.2926997245179063,0.5560273334930197,0.5371750890618815,0.28838983839449117,0.6571567369165997,0.6021880515379753,27,0.13379073756432247,0.9405594405594405
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,Vit,4,0.3464187327823691,0.5686856403871952,0.564025597044465,0.34622492324495335,0.6371762885485013,0.5790956405348731,21,0.20497427101200685,0.9230769230769231
224,none,reduce_on_plateau,weight10,Adam,0.001,CEL,Vit,5,0.6225895316804407,0.5847753936400124,0.6317456128776884,0.5635592941439751,0.6840282359150284,0.3757008592066084,22,0.6166380789022299,0.6468531468531469
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R18,1,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5,4.2417921489916693e-16,50,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R18,2,0.7534435261707989,0.5069471434123591,0.5034305317324185,0.49164238073816185,0.5042356871259102,0.0006056305597169859,50,0.9159519725557461,0.09090909090909091
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R18,3,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.4778859648070625,3.731831929807992e-08,50,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R18,4,0.25826446280991733,0.5069623642825843,0.5038593481989708,0.25079301808718435,0.5049044009164078,0.00043542494666502996,50,0.09862778730703259,0.9090909090909091
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R18,5,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5,2.808920621030288e-08,50,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R34,1,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5,1.8118264689608537e-08,50,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R34,2,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.5111552255634588,5.929522130044243e-07,50,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R34,3,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5,6.7424577329123705e-09,50,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R34,4,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.5500875625232401,3.086810614528415e-09,50,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R34,5,0.21831955922865015,0.5485056344928957,0.5080155693363241,0.1950256313818966,0.5067666038935336,6.787527628152926e-06,50,0.030017152658662092,0.986013986013986
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R50,1,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5,1.5701486992273366e-09,50,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R50,2,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.5207511185212729,3.125468752781496e-08,50,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R50,3,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.5268535066991327,1.8631783829008517e-09,50,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R50,4,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.5076797130828006,8.614529724878133e-11,50,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R50,5,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5,3.4556505887115173e-10,50,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R152,1,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5,3.951029116030771e-09,50,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R152,2,0.7699724517906336,0.4790779408724416,0.4939305977041826,0.4653572751486074,0.48772025573054734,0.00017443404908472877,50,0.9493996569468267,0.038461538461538464
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R152,3,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.5394721059386584,2.0108492418712086e-09,50,1.0,0.0
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R152,4,0.7754820936639119,0.45769230769230773,0.49076395302810394,0.4542284863047498,0.42965160911130035,6.759299889591959e-11,50,0.9605488850771869,0.02097902097902098
224,none,reduce_on_plateau,weight10,Adam,0.001,RCEL,R152,5,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5,2.489199695745764e-09,50,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R18,1,0.7486225895316805,0.6826899434472584,0.7695936139332366,0.6910052910052911,0.8434430063932636,0.17544971750637994,37,0.7349914236706689,0.8041958041958042
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R18,2,0.7203856749311295,0.6688869992441421,0.7572898799313894,0.6677345537757438,0.8276067842963213,0.1986088800063416,40,0.6963979416809606,0.8181818181818182
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R18,3,0.6287878787878788,0.6334098737083812,0.7108127721335269,0.5932842859837766,0.8134828293490386,0.2600938683281942,27,0.5754716981132075,0.8461538461538461
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R18,4,0.818870523415978,0.7305016327267357,0.7948607995777807,0.7512621681740167,0.8728859048327314,0.08813673838480077,34,0.8344768439108061,0.7552447552447552
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R18,5,0.727961432506887,0.6770839276264148,0.7699234727536615,0.6769471238470746,0.8298858088738019,0.22792968499046318,15,0.7006861063464837,0.8391608391608392
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R34,1,0.7458677685950413,0.6828573849160964,0.7718366539121256,0.6898684023928943,0.8496278592762296,0.17754897633847389,31,0.7289879931389366,0.8146853146853147
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R34,2,0.7327823691460055,0.6692682926829269,0.7518142235123367,0.6741321388577828,0.8282934903861147,0.20483023057263786,36,0.7204116638078902,0.7832167832167832
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R34,3,0.7741046831955923,0.7012586747631122,0.7894181290407706,0.7157257631286783,0.8704614425026088,0.19242640259793528,30,0.7641509433962265,0.8146853146853147
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R34,4,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.6616683059650469,0.35337450958944266,11,0.0,1.0
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R34,5,0.6646005509641874,0.6448077381236004,0.7278334872674496,0.62169354204484,0.8199450635128165,0.25075977936529736,37,0.6234991423670669,0.8321678321678322
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R50,1,0.7369146005509641,0.67046783625731,0.7517482517482518,0.6768498299957819,0.8119864697909294,0.19134378367212215,25,0.7272727272727273,0.7762237762237763
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R50,2,0.7975206611570248,0.7051883499483399,0.7644148304525663,0.7233030852994555,0.8084060022310451,0.1397345957644398,29,0.8190394511149228,0.7097902097902098
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R50,3,0.7555096418732782,0.6900663880009835,0.7804789550072568,0.6994708994708995,0.8429797046863943,0.23213103749838404,37,0.7392795883361921,0.8216783216783217
224,none,reduce_on_plateau,weight10,Adam,0.001,TCEL,R50,4,0.7341597796143251,0.672022866699364,0.7566301622905397,0.6767303433001107,0.8231596876536841,0.2526487872965058,22,0.7195540308747856,0.7937062937062938
