ImageInput,Model,Accuracy_mean,Accuracy_std,Accuracy_var,Precision_mean,Precision_std,Precision_var,Recall_mean,Recall_std,Recall_var,F1_mean,F1_std,F1_var,AUC_mean,AUC_std,AUC_var,Uncertainty_mean,Uncertainty_std,Uncertainty_var,Acc_class_0_mean,Acc_class_1_mean
224,Densenet169,0.9147382920110193,0.003968281071869975,1.574725466536152e-05,0.8727553978425313,0.009018065300763487,8.132550176883446e-05,0.8681238097700108,0.009610753755923622,9.2366587757e-05,0.870162508405466,0.00565201199891073,3.1945239635830866e-05,0.9414959772739675,0.0072857473655935315,5.308211467525309e-05,0.04121211224120351,0.010775973775232206,0.00011612161080449224,0.9481288076588337,0.7881188118811882
224,Densenet201,0.9168044077134987,0.0023048485579450903,5.312326875061562e-06,0.8794115036096279,0.0037769599721691107,1.4265426631367688e-05,0.8643262759696336,0.0058544907202711235,3.4275061593740694e-05,0.8715091553561773,0.003969882227609994,1.575996490109369e-05,0.948416617118631,0.002929507957283629,8.582016871788102e-06,0.04305773431170072,0.00316625845854974,1.0025192626337778e-05,0.9543951261966928,0.7742574257425743
224,Densenet264d,0.7910468319559228,0.02656028143891203,0.0007054485501142148,0.7207307248050583,0.02123260330188775,0.0004508234429753346,0.7962869132866289,0.01893053213388963,0.00035836504687222786,0.736846352591452,0.02499670169904814,0.0006248350958311961,0.8772231270124401,0.022338391988782923,0.000499003756644521,0.15284023561083843,0.03219023125756594,0.0010362109884155752,0.7872932985204525,0.8052805280528054
224,efficientnet_b0,0.8991735537190083,0.005649902011568538,3.192139274032621e-05,0.844581002901036,0.010977544296192103,0.00012050647877485975,0.8568311661453352,0.009565772951765502,9.150401216472846e-05,0.8501660902537514,0.007081161644951563,5.014285024193313e-05,0.932938672457324,0.0042869831371745975,1.8378224418419353e-05,0.06142187153647698,0.007883378450663378,6.214765579638374e-05,0.9295039164490863,0.7841584158415842
224,efficientnet_b1,0.9134986225895316,0.005896378730855095,3.476728213768034e-05,0.8737490069903953,0.010109617552199912,0.00010220436705174856,0.8605364975139812,0.012952952575899221,0.00016777898043349428,0.8666955347830599,0.00953594660050441,9.09342775676716e-05,0.937105303219617,0.008061044296057232,6.498043514299684e-05,0.029689899686928235,0.004891987811397207,2.3931544746858833e-05,0.9514360313315926,0.7696369636963697
224,efficientnet_b2,0.9045454545454547,0.006397919648756812,4.09333758319485e-05,0.8577651502153136,0.012172151321400182,0.0001481612677910642,0.850991391567355,0.005700157693274581,3.249179772819739e-05,0.8542239434074951,0.008343190361542345,6.960882540893309e-05,0.9279574432639087,0.0018857623513239147,3.556099645670699e-06,0.04405368203578313,0.00594103410916169,3.5295886286222635e-05,0.9429068755439513,0.7590759075907592
224,efficientnet_b3,0.8955922865013773,0.008773899258507484,7.698130819843818e-05,0.8420424794149073,0.014009655951895471,0.0001962704598904802,0.8421752880248862,0.012554909590576991,0.00015762575482756213,0.8420249867370749,0.012738352834565335,0.0001622656329378787,0.9212999106699181,0.00906973314826599,8.226005938075489e-05,0.05800660551503071,0.003052100430582225,9.315317038360205e-06,0.9338555265448216,0.7504950495049505
224,efficientnet_b4,0.8581267217630855,0.011019283746556478,0.00012142461428712377,0.7840550078277477,0.01546274541061719,0.00023909649563356295,0.8092684986514318,0.006691674233458363,4.4778504046730566e-05,0.794986769428464,0.011514295648859776,0.00013257900428935115,0.8972876399911531,0.004298776073249054,1.847947572793856e-05,0.10458102175544841,0.022403134319032927,0.0005019004273166309,0.893124456048738,0.7254125412541255
224,efficientnet_b5,0.8929752066115701,0.05616770149683256,0.0031548106914372864,0.8402373412001728,0.08252525289259144,0.0068104173649861715,0.8417366801954348,0.07257650871388206,0.005267349617096199,0.8406513023653849,0.07802566937988754,0.006088005082179521,0.9080733138588011,0.09204945292458404,0.008473101783715213,0.043536859717598825,0.041950276174597255,0.001759825671124982,0.9296779808529155,0.7537953795379538
224,efficientnet_b6,0.7316804407713499,0.05054036039241802,0.002554328028595496,0.66330160222159,0.03480501647798804,0.0012113891720330187,0.7237839188618601,0.040781702053325423,0.001663147222366207,0.6699613987505021,0.046574111213470784,0.002169147835324745,0.7890908150867306,0.04501701814609088,0.0020265319227654754,0.24311761244120778,0.04600332178513018,0.002116305615266233,0.73733681462141,0.7102310231023102
