ImageInput,Model,Fold,Accuracy,Precision,Recall,F1,AUC,Uncertainty,num_epochs_trained,Acc_class_0,Acc_class_1
224,Eff_b7,4,0.7527548209366391,0.6740226337448559,0.7332118329326405,0.6861236205722379,0.8048582926177734,0.19518300734892036,50,0.7667536988685814,0.6996699669966997
224,Eff_b7,5,0.7369146005509641,0.6674658786065213,0.732923161767874,0.6759011899002223,0.798487420543621,0.23052190040703463,50,0.7397737162750218,0.7260726072607261
224,RGy8,1,0.9111570247933884,0.8621300588340168,0.8733939973631828,0.8675721057822492,0.9438742829896566,0.05888859350103948,19,0.938207136640557,0.8085808580858086
224,RGy8,2,0.9056473829201102,0.848694456929622,0.8832777533628037,0.8640760644894585,0.9435899203497373,0.06279850030588059,25,0.9216710182767625,0.8448844884488449
224,RGy8,3,0.9042699724517906,0.8486042226816493,0.8739024032951598,0.8602375631804078,0.935665106980672,0.07294656499981292,17,0.9260226283724978,0.8217821782178217
224,RGy8,4,0.9111570247933884,0.8572577232331782,0.8879740454463201,0.8711617576555055,0.9412432104829281,0.06774112173346195,19,0.927763272410792,0.8481848184818482
224,RGy8,5,0.9104683195592287,0.8587074413863405,0.8790338563882498,0.8682414038614565,0.9489497252597323,0.0708638552830899,17,0.9329852045256745,0.8250825082508251
224,RGy16,1,0.9070247933884298,0.8551899293286218,0.8695680272988134,0.8620610064437677,0.942831619976619,0.05334989510929846,20,0.9338555265448216,0.8052805280528053
224,RGy16,2,0.9146005509641874,0.8713035898294419,0.86949478237641,0.8703944716383529,0.9462066311069749,0.04356438569065558,22,0.9469103568320278,0.7920792079207921
224,RGy16,3,0.9090909090909091,0.8607904594449965,0.8660134942998217,0.8633610512267734,0.9531376114112716,0.057441430360960916,18,0.9399477806788512,0.7920792079207921
224,RGy16,4,0.9152892561983471,0.8676999101527403,0.8808649794483365,0.8740279444158779,0.945405245485384,0.04551728357915916,20,0.9399477806788512,0.8217821782178217
224,RGy16,5,0.9132231404958677,0.8659128712760198,0.8746994803919035,0.8701923076923077,0.9434664093041158,0.0424084829479063,21,0.9408181026979983,0.8085808580858086
224,RX101_32x8d,1,0.9015151515151515,0.8422727272727273,0.8806667873053624,0.8590477871420377,0.9486567455701184,0.0530546662323681,18,0.9164490861618799,0.8448844884488449
224,RX101_32x8d,2,0.9070247933884298,0.8539675707482919,0.8732130393195978,0.8630164747811806,0.9465886536434323,0.04115283256872776,19,0.9312445604873804,0.8151815181518152
224,RX101_32x8d,3,0.9104683195592287,0.8633685617967939,0.8668838163189687,0.8651078365515171,0.9426592789827286,0.03912212648839159,23,0.9416884247171453,0.7920792079207921
