ImageInput,Augmentation,Scheduler,CriterionWeight,OptimizerType,OptimizerLR,LossFunction,Model,Accuracy_mean,Accuracy_std,Accuracy_var,Precision_mean,Precision_std,Precision_var,Recall_mean,Recall_std,Recall_var,F1_mean,F1_std,F1_var,AUC_mean,AUC_std,AUC_var,Uncertainty_mean,Uncertainty_std,Uncertainty_var,Acc_class_0_mean,Acc_class_1_mean
224,none,reduce_on_plateau,weight10,AdamW,0.01,ReverseCrossEntropyLoss,Resnet18,0.43939393939393934,0.33195306515464607,0.11019283746556471,0.21969696969696967,0.16597653257732303,0.02754820936639118,0.5,0.0,0.0,0.27688543771939156,0.1538120999695393,0.023658162097039546,0.5001595317204236,0.003456820756863265,1.1949609745080715e-05,6.527949562938704e-11,1.1123280626116745e-10,1.2372737188734411e-20,0.4,0.6
224,none,reduce_on_plateau,weight10,AdamW,0.01,ReverseCrossEntropyLoss,Resnet34,0.43939393939393934,0.33195306515464607,0.11019283746556471,0.21969696969696967,0.16597653257732303,0.02754820936639118,0.5,0.0,0.0,0.27688543771939156,0.1538120999695393,0.023658162097039546,0.5210566877376482,0.0293650944223127,0.0008623087704313405,2.777634692415564e-13,2.9932119889623326e-13,8.959318010867844e-26,0.4,0.6
224,none,reduce_on_plateau,weight10,AdamW,0.01,ReverseCrossEntropyLoss,Resnet50,0.5606060606060606,0.3319530651546461,0.11019283746556474,0.2803030303030303,0.16597653257732306,0.027548209366391185,0.5,0.0,0.0,0.33304967556642906,0.15381209996953926,0.023658162097039543,0.47849710323981337,0.023947281283094413,0.000573472280851644,1.4620358986720095e-21,3.2672861299990535e-21,1.0675158655284192e-41,0.6,0.4
224,none,reduce_on_plateau,weight10,AdamW,0.01,TotalCrossEntropyLoss,Resnet18,0.4764462809917355,0.2360312508772753,0.055710751390691274,0.6153554311742383,0.054033066495822485,0.002919572274941974,0.6304723578308484,0.10620864353060745,0.011280275960611645,0.4503746771714153,0.20483260028656117,0.04195639414015413,0.6907138744617304,0.1178627903043945,0.013891637338337672,0.2723914413958951,0.0862584771750473,0.007440524884558155,0.37632933104631217,0.8846153846153847
224,none,reduce_on_plateau,weight10,AdamW,0.01,TotalCrossEntropyLoss,Resnet34,0.4702479338842974,0.22051982401322673,0.04862899278282449,0.6168343559459337,0.03960433882603609,0.0015685036538474694,0.6324185248713551,0.10673019516334985,0.011391334559606748,0.44377001919324555,0.20712446494388126,0.0429005439782891,0.7337025752977725,0.06978884379969418,0.004870482718898112,0.27452489905320493,0.09820253988619702,0.009643738840100117,0.36483704974271014,0.9
224,none,reduce_on_plateau,weight10,AdamW,0.01,TotalCrossEntropyLoss,Resnet50,0.6238292011019284,0.23674306285914365,0.05604727781192845,0.6514924672924656,0.03384620614766963,0.0011455656705905495,0.6955864889827155,0.11031527617494657,0.012169460157554737,0.5694432804094696,0.22359102806670736,0.04999294783192711,0.7558136117741607,0.13655545379854503,0.018647391962126565,0.21516345086818753,0.0764272855665553,0.005841129979071792,0.5771869639794167,0.813986013986014
224,none,reduce_on_plateau,weight10,AdamW,0.01,TotalCrossEntropyLoss,Resnet101,0.4067493112947658,0.25026575967628173,0.06263295046634641,0.4939138311167165,0.22949958184041638,0.05267005806492598,0.6007982583454281,0.12019459637019923,0.01444674099659511,0.3738452591010051,0.2394076174444194,0.057316007290413466,0.712963751514352,0.08561644614209049,0.007330175850001482,0.3104896493833294,0.08149137598758076,0.006640844360349254,0.28061749571183536,0.920979020979021
224,none,reduce_on_plateau,weight10,AdamW,0.01,TotalCrossEntropyLoss,Resnet152,0.5241046831955922,0.2990071496135817,0.08940527552003884,0.4448589027549418,0.316363740801985,0.10008601649422552,0.6551326032458109,0.14206250636122958,0.020181755713634394,0.47560093947222376,0.2842924108212139,0.08082217485053789,0.7487018556058007,0.09922153550841893,0.009844913108648438,0.2779476873663283,0.11205667942071638,0.012556699402797203,0.4389365351629503,0.8713286713286713
224,none,reduce_on_plateau,weight10,AdamW,0.01,TotalCrossEntropyLoss,Densenet121,0.4308539944903581,0.24582513076442017,0.06042999491534427,0.5176167867814582,0.23720030108865622,0.05626398283654916,0.6168623829001187,0.12145012596486138,0.014750133096880697,0.4007394505014391,0.23495864661105662,0.05520556561729938,0.7363339490697981,0.11906675721707966,0.014176892674190991,0.29886565993489667,0.06758539822065598,0.00456778605264465,0.3099485420240137,0.9237762237762237
224,none,reduce_on_plateau,weight10,AdamW,0.01,TotalCrossEntropyLoss,Densenet169,0.42809917355371907,0.21540218217148666,0.04639810008423832,0.41432873820509714,0.28885595486069576,0.08343776265848431,0.6159387782029291,0.11035518261711857,0.01217826633045759,0.4002094320579209,0.2183399518579944,0.04767233457735131,0.7614589955499047,0.046521040626481124,0.002164207220970707,0.3046297921138022,0.08127898392739241,0.006606273228269315,0.3060034305317324,0.9258741258741259
224,none,reduce_on_plateau,weight10,AdamW,0.01,TotalCrossEntropyLoss,Vision,0.3181818181818182,0.27103854272724726,0.07346189164370982,0.1590909090909091,0.13551927136362363,0.018365472910927456,0.5,0.0,0.0,0.220721199872354,0.1255870537304424,0.01577210806469303,0.5526390954671401,0.08072594535975215,0.0065166782542256906,0.3376038267834978,0.00830088663174067,6.890471887301098e-05,0.2,0.8
224,none,reduce_on_plateau,weight10,AdamW,0.01,FocalLoss,Resnet18,0.6819559228650137,0.04328828795053052,0.0018738758736880456,0.6567722530016173,0.01785873745150287,0.00031893450336171125,0.7431257421823458,0.02355765465050263,0.0005549630926323483,0.6379229869604177,0.03522369340437375,0.0012407085770453226,0.8342639350358046,0.01638371091014016,0.0002684259831870457,0.48297273300432153,0.023396617900549425,0.0005474017291843098,0.6421955403087478,0.8440559440559442
224,none,reduce_on_plateau,weight10,AdamW,0.01,FocalLoss,Resnet34,0.7180440771349863,0.04572141792231209,0.0020904480568267212,0.6724242613875908,0.012881918757266885,0.00016594383086882442,0.7568874521704709,0.00636975232972521,4.057374474203974e-05,0.6659478468552507,0.029972429049459227,0.0008983465031248674,0.834877472441795,0.009113121449738616,8.304898255768607e-05,0.4454675411119603,0.08748970302105755,0.007654448134712846,0.6927958833619211,0.820979020979021
224,none,reduce_on_plateau,weight10,AdamW,0.01,FocalLoss,Resnet50,0.6015151515151516,0.05585013047406745,0.0031192370739703576,0.636744882476782,0.009961746452288698,9.923639237968646e-05,0.710456524607468,0.021287083161613794,0.0004531399095294615,0.5741648172735629,0.04345870111913596,0.0018886587029623893,0.8248173781621466,0.023126343534182987,0.0005348277652610472,0.5459047856620364,0.043237975214981184,0.0018695225006913271,0.5307032590051458,0.8902097902097902
224,none,reduce_on_plateau,weight10,AdamW,0.01,FocalLoss,Resnet101,0.6061983471074381,0.05158259679442817,0.0026607642920565516,0.6433235355354865,0.014097387891547917,0.00019873634536476183,0.7218168623829001,0.02761135662654524,0.0007623870147582637,0.5805343221476882,0.04267087299745772,0.0018208034023651665,0.831777999016421,0.021135232070038912,0.0004466980346544014,0.5578527230294499,0.016586774330410593,0.00027512108268796777,0.5310463121783876,0.9125874125874127
224,none,reduce_on_plateau,weight10,AdamW,0.01,FocalLoss,Resnet152,0.5533057851239669,0.19444345515656586,0.03780825725322344,0.6345654671142068,0.03356746497200835,0.0011267747046470075,0.6883559836390025,0.10289088017689962,0.010586533223577117,0.5217785797203662,0.1907288500754531,0.03637749425110466,0.7761584042030012,0.13483878216515882,0.01818149717578315,0.5659628220348469,0.0199620867155074,0.0003984849060374371,0.46552315608919387,0.9111888111888111
224,none,reduce_on_plateau,weight10,AdamW,0.01,FocalLoss,Densenet121,0.6358126721763087,0.042037542997744905,0.0017671550212872515,0.6615974880949512,0.012624260086563853,0.0001593719427332092,0.7521308879799447,0.02156588865680141,0.0004650875535575558,0.608591654237502,0.0348736529228262,0.0012161716681817446,0.8756438244431383,0.0128821853387558,0.00016595069910205491,0.5166819619975891,0.026580670902495888,0.0007065320656267916,0.5602058319039451,0.9440559440559442
224,none,reduce_on_plateau,weight10,AdamW,0.01,FocalLoss,Densenet169,0.6285123966942149,0.12166285467454804,0.014801850207560198,0.6618802764719842,0.03115194067174966,0.0009704434076162106,0.7396688217442936,0.05700690717290784,0.0032497874654205316,0.5997315984457687,0.10193901294849597,0.01039156236091363,0.8556819681176456,0.024625129974545995,0.0006063970262632836,0.5247196347842926,0.04193195764024559,0.0017582890715433504,0.5562607204116639,0.923076923076923
224,none,reduce_on_plateau,weight10,AdamW,0.01,FocalLoss,Vision,0.6818181818181819,0.2710385427272472,0.07346189164370981,0.34090909090909094,0.1355192713636236,0.018365472910927452,0.5,0.0,0.0,0.3892139134134666,0.12558705373044243,0.015772108064693032,0.4991858484568605,,,0.11288883156622352,,,0.8,0.2
224,none,reduce_on_plateau,weight10,AdamW,0.001,CrossEntropyLoss,Resnet18,0.8293388429752065,0.044613004623425635,0.001990320181529797,0.7527835934438457,0.04013822423355974,0.0016110770446235226,0.7908233276157806,0.022753512235618542,0.0005177223190564427,0.758900094116245,0.032925501625948705,0.001084088657320351,0.8782665019371709,0.01259561357306486,0.00015864948128197574,0.21000592794511852,0.14463805522645612,0.020920167019691367,0.8543739279588337,0.7272727272727273
224,none,reduce_on_plateau,weight10,AdamW,0.001,CrossEntropyLoss,Resnet34,0.8106060606060606,0.03989737839658466,0.0015918008029202604,0.7344746599116478,0.03165993641142059,0.0010023515735751952,0.7944649689932708,0.02214834341651475,0.0004905491160958722,0.7449844099027019,0.02671322457149121,0.0007135963670069218,0.8733659993522771,0.013165303075662637,0.00017332520507405208,0.250002472228017,0.11687812501577889,0.013660496107204038,0.821097770154374,0.7678321678321678
224,none,reduce_on_plateau,weight10,AdamW,0.001,CrossEntropyLoss,Resnet50,0.8129476584022038,0.018393716803721014,0.00033832881785548884,0.7259993520682989,0.012118461003664725,0.00014685709709734266,0.7845758015569336,0.02560366841423863,0.0006555478362662808,0.7422572490327524,0.011170303220454666,0.00012477567403689987,0.8622629514567764,0.01737039634766202,0.00030173066927487006,0.2512091900888712,0.08607756458339091,0.007409347124607835,0.8313893653516296,0.7377622377622377
224,none,reduce_on_plateau,weight10,AdamW,0.001,CrossEntropyLoss,Resnet101,0.8133608815426998,0.01587760589999792,0.00025209836911564877,0.726739731318324,0.016150912986325445,0.0002608519902918559,0.7951246866341206,0.018316626956114322,0.00033549882304945383,0.7471295308537391,0.01789638001485882,0.0003202804176362381,0.8681728220321702,0.016900915635625322,0.00028564094932252444,0.2641248092428985,0.013284187798580035,0.00017646964546794267,0.8252144082332762,0.765034965034965
224,none,reduce_on_plateau,weight10,AdamW,0.001,CrossEntropyLoss,Resnet152,0.8122589531680442,0.017830683586852452,0.0003179332771744494,0.7259613009572815,0.01590420392457869,0.0002529437024745842,0.7899525003298589,0.014437596887219063,0.00020844420387783756,0.7443202120577636,0.013249681464730287,0.00017555405891681733,0.8709406374071899,0.010627979936046361,0.00011295395752100403,0.24512988581789177,0.029324170289905967,0.0008599069631914038,0.8267581475128646,0.7531468531468531
224,none,reduce_on_plateau,weight10,AdamW,0.001,CrossEntropyLoss,Densenet121,0.8366391184573002,0.015925331293076404,0.0002536161767942386,0.7502592411662996,0.015970881413894397,0.0002550690531366775,0.8040770550204511,0.007713359015672068,5.949590730464958e-05,0.7692288974836032,0.013740633405327418,0.00018880500637959976,0.8791031438544303,0.010159323380437981,0.0001032118515483138,0.17473067199143935,0.04704803503951418,0.0022135176010793537,0.8578044596912522,0.7503496503496503
224,none,reduce_on_plateau,weight10,AdamW,0.001,CrossEntropyLoss,Densenet169,0.7869146005509642,0.0376577573243778,0.00141810668670173,0.71585181915855,0.025216199046301173,0.0006358566943426801,0.8039912917271408,0.02096294197948204,0.00043944493643513033,0.7307257931127507,0.03405206455947927,0.001159543100762944,0.8837655483453082,0.012419713163537497,0.00015424927506454657,0.2779223188638168,0.0763407779649844,0.0058279143802990475,0.7758147512864494,0.8321678321678322
224,none,reduce_on_plateau,weight10,AdamW,0.001,CrossEntropyLoss,Vision,0.49187327823691457,0.17654069060887215,0.031166615440657516,0.49402388613236886,0.22131036343283841,0.04897827696277502,0.6136891410476316,0.066376826631494,0.00440588311366741,0.4582977750545454,0.17058081070800635,0.02909781298180069,0.7108475572454989,0.02758025344357931,0.0007606703800120685,0.5292060882484134,0.06287676263158859,0.003953487279029135,0.41269296740994854,0.8146853146853147
224,none,reduce_on_plateau,weight10,AdamW,0.001,ReverseCrossEntropyLoss,Resnet18,0.4509641873278237,0.3057437833469908,0.09347926105533166,0.39293792184836907,0.17041686665916075,0.029041908441926178,0.4966486343844834,0.011363255750930992,0.00012912358126106625,0.31264242435397194,0.1424214609728168,0.020283872545631576,0.5074802984322709,0.039077172646087496,0.0015270254220121288,0.0010634919122592182,0.0009876011506621506,9.753560327892039e-07,0.42126929674099484,0.572027972027972
224,none,reduce_on_plateau,weight10,AdamW,0.001,ReverseCrossEntropyLoss,Resnet34,0.43939393939393934,0.33195306515464607,0.11019283746556471,0.21969696969696967,0.16597653257732303,0.02754820936639118,0.5,0.0,0.0,0.27688543771939156,0.1538120999695393,0.023658162097039546,0.5042773692859457,0.00974579662975863,9.498055194861466e-05,1.461901035693908e-07,1.9384108048617417e-07,3.757436448404746e-14,0.4,0.6
224,none,reduce_on_plateau,weight10,AdamW,0.001,ReverseCrossEntropyLoss,Resnet50,0.2365702479338843,0.05600363625100066,0.0031364072733343954,0.31090392614135015,0.30040594052860836,0.09024372910487777,0.5075042881646655,0.010612666098425894,0.00011262868171667827,0.21791654393386276,0.07546184441762423,0.0056944899629097255,0.5079278568772565,0.011211682716368956,0.00012570182933252638,0.0004445086316211782,0.0006286257424281659,3.951703240433628e-07,0.0604631217838765,0.9545454545454546
224,none,reduce_on_plateau,weight10,AdamW,0.001,TotalCrossEntropyLoss,Resnet18,0.6933884297520662,0.16821503745496644,0.028296298825975764,0.6702373520898026,0.062323564803544756,0.003884226729821643,0.725702599287505,0.07819556972600167,0.0061145471247739894,0.6412099093087756,0.13714828861966905,0.018809653071304038,0.8227314709304417,0.03800650772944813,0.0014444946297886003,0.20171754287534488,0.08905262766597377,0.007930370494214557,0.6723842195540308,0.779020979020979
224,none,reduce_on_plateau,weight10,AdamW,0.001,TotalCrossEntropyLoss,Resnet34,0.7647382920110193,0.05286592175184264,0.0027948056826719485,0.6931085601100213,0.033919656331265306,0.0011505430856311467,0.7690724369969653,0.026784834795938992,0.0007174273750457442,0.7034108281244862,0.046346549535779796,0.0021480026538724904,0.8512732550468399,0.024177713039287698,0.0005845618078101424,0.16799602710111214,0.0497550593690116,0.002475565932813869,0.7619210977701544,0.7762237762237763
224,none,reduce_on_plateau,weight10,AdamW,0.001,TotalCrossEntropyLoss,Resnet50,0.7236914600550964,0.03197625101508153,0.0010224806289795025,0.670312356192143,0.015663520582820063,0.00024534587704842776,0.7556537801820821,0.012400467533369272,0.00015377159504614542,0.6697051181117674,0.025562663576742056,0.000653449769137695,0.8234355695762214,0.013652885587099622,0.00018640128485443262,0.2289231304671097,0.032439020963391296,0.00105229008106334,0.7029159519725559,0.8083916083916083
224,none,reduce_on_plateau,weight10,AdamW,0.001,TotalCrossEntropyLoss,Resnet101,0.6541322314049587,0.25669791189124447,0.06589381796932511,0.576921951543964,0.26790519060725665,0.07177319115431051,0.7250098957646127,0.12664155126834692,0.01603808250765334,0.6002631987866105,0.24451366015539192,0.059786930002586496,0.849091688757212,0.03050400201801857,0.0009304941391152812,0.24306514272100838,0.08726980714958311,0.007616019239925428,0.6080617495711835,0.841958041958042
224,none,reduce_on_plateau,weight10,AdamW,0.001,TotalCrossEntropyLoss,Resnet152,0.7479338842975207,0.07033902698574049,0.004947578717300728,0.6872412187613051,0.03545771445842055,0.001257249514614886,0.764942604565246,0.03072434387671283,0.0009439853066545011,0.6905510290337216,0.05822031741400553,0.003389605359787556,0.839055884081613,0.023997712526184063,0.0005758902064893714,0.20149275289190544,0.060207975366334994,0.003625000297713201,0.7368782161234992,0.7930069930069931
224,none,reduce_on_plateau,weight10,AdamW,0.001,TotalCrossEntropyLoss,Densenet121,0.7679063360881543,0.06904591990456987,0.004767339055468278,0.7045326577826119,0.03755714280934614,0.0014105389760016207,0.787405990236179,0.03607091794697251,0.0013011111215372232,0.7125539624392174,0.05914787489950591,0.0034984711051276015,0.8626168000095961,0.03438124820085226,0.001182070227848607,0.16791863850685204,0.05106477476963447,0.0026076112222734966,0.7552315608919382,0.8195804195804197
224,none,reduce_on_plateau,weight10,AdamW,0.001,TotalCrossEntropyLoss,Densenet169,0.7775482093663911,0.014666349475927576,0.00021510180695004106,0.7033057833104629,0.007932992953964447,6.293237720764956e-05,0.789451114922813,0.005400172738075891,2.9161865601058063e-05,0.7183208803511405,0.011802691422514312,0.00013930352481509293,0.8639368350346052,0.012546572418688865,0.00015741647945740416,0.16581106334193274,0.016464448557341065,0.00027107806629733026,0.769811320754717,0.8090909090909092
224,none,reduce_on_plateau,weight10,AdamW,0.001,TotalCrossEntropyLoss,Vision,0.315564738292011,0.16261641720071673,0.026444099143197564,0.29595778380529125,0.27040210419626703,0.07311729795376884,0.5529951180894578,0.07257501114120735,0.0052671322421463706,0.2911506974407251,0.1734719566754745,0.030092519752817702,0.672725773368998,0.050486939657950446,0.002548931076025529,0.32839290284201256,0.03640430414387285,0.001325273360199598,0.16123499142367068,0.9447552447552446
224,none,reduce_on_plateau,weight10,AdamW,0.001,FocalLoss,Resnet18,0.8162534435261708,0.017628701659257465,0.00031077112219110684,0.7315421210689957,0.01198268777776701,0.00014358480637944687,0.7995645863570392,0.020505463379489074,0.0004204740284075674,0.7507652501617913,0.013766315464433158,0.00018951144146629154,0.8657672516163082,0.022639384854175732,0.0005125417465754815,0.3593411187995545,0.09510933875521252,0.00904578631845377,0.8271012006861064,0.772027972027972
224,none,reduce_on_plateau,weight10,AdamW,0.001,FocalLoss,Resnet34,0.793388429752066,0.04669248800206838,0.0021801884358232993,0.7152197724658672,0.025926891565510465,0.0006722037062497377,0.7723974139068479,0.018763386278986043,0.00035206466465444164,0.7236714517362483,0.0291942327829762,0.0008523032277866021,0.8451312838105292,0.035765314770777094,0.0012791577406527663,0.34846044913517493,0.11553949482755066,0.013349374865005606,0.8070325900514579,0.7377622377622377
224,none,reduce_on_plateau,weight10,AdamW,0.001,FocalLoss,Resnet50,0.7962809917355372,0.026339711531925762,0.0006937804035850629,0.7177687632298121,0.01441427086321825,0.0002077712045182226,0.7968927299115978,0.011559389254982887,0.00013361947994821382,0.7348577039604725,0.019843757074713992,0.00039377469484026156,0.8682513884057623,0.011889256903368456,0.00014135442971429448,0.4205457023480488,0.06514305807838491,0.00424361801580383,0.7958833619210978,0.7979020979020979
224,none,reduce_on_plateau,weight10,AdamW,0.001,FocalLoss,Resnet101,0.7792011019283747,0.027833406644710932,0.0007746985254498386,0.7075626249760523,0.016583210160077688,0.0002750028592133039,0.7936469191186173,0.011691701526394666,0.00013669588458229938,0.7211331529291021,0.021789540811944536,0.00047478408879539656,0.8647941680960549,0.011261631612565668,0.0001268243465771384,0.46692795047516167,0.07375233615260339,0.005439407087966609,0.769811320754717,0.8174825174825175
224,none,reduce_on_plateau,weight10,AdamW,0.001,FocalLoss,Resnet152,0.7898071625344352,0.023664817808497957,0.0005600236019094021,0.7112102213141024,0.015150535249513965,0.00022953871834676518,0.7894313233935876,0.0106322201932235,0.00011304410623718956,0.7273556468620214,0.017431570805903657,0.0003038596607612327,0.8615828425433915,0.015851794365825133,0.0002512793846164054,0.441317018454544,0.08787044060826249,0.007721214332690186,0.7900514579759863,0.7888111888111887
224,none,reduce_on_plateau,weight10,AdamW,0.001,FocalLoss,Densenet121,0.8001377410468319,0.03791445853620612,0.001437506166093693,0.7257226980214961,0.017582745365257044,0.0003091529345794681,0.8069468267581476,0.011644918064785592,0.00013560411673556983,0.7415086930430228,0.02847455376645994,0.000810800212199018,0.8875424318391728,0.011737287454990347,0.00013776391680107375,0.3788847076870118,0.1007590124067902,0.010152378581191699,0.7957118353344769,0.8181818181818181
224,none,reduce_on_plateau,weight10,AdamW,0.001,FocalLoss,Densenet169,0.7721763085399449,0.03714669441279085,0.001379876905797267,0.7098824221870609,0.014424800736761056,0.0002080748762952623,0.7993006993006994,0.017723913289551637,0.0003141371022955451,0.7174802602501283,0.02336494504326665,0.0005459206568748708,0.884052225647423,0.025629702422786272,0.0006568816462805766,0.43949406070410174,0.06534302026410513,0.004269710297235254,0.7545454545454545,0.844055944055944
224,none,reduce_on_plateau,weight10,AdamW,0.001,FocalLoss,Vision,0.3943526170798898,0.1595342230759927,0.025451168332460597,0.4887774378934135,0.21901345473083159,0.04796689335313402,0.5885934819897083,0.07259125650949387,0.005269490521627136,0.37579232485668684,0.16440097641255105,0.027027681045400168,0.6967817773992732,0.05876365820414098,0.003453167525533105,0.5660837722110832,0.018118764801092483,0.00032828963791730795,0.26809605488850774,0.909090909090909
224,none,reduce_on_plateau,weight10,AdamW,0.0001,CrossEntropyLoss,Resnet18,0.903168044077135,0.005457744560925345,2.978697569231019e-05,0.8536806153342209,0.013431032231394522,0.00018039262680075854,0.8330980340414303,0.005890469528957845,3.469763127158086e-05,0.8425791609870419,0.006898371834623501,4.758753396872681e-05,0.9338459139488299,0.007728291045894455,5.9726482490052405e-05,0.07101085168258436,0.00534517169685849,2.8570860468897072e-05,0.9487135506003431,0.7174825174825175
224,none,reduce_on_plateau,weight10,AdamW,0.0001,CrossEntropyLoss,Resnet34,0.9066115702479338,0.008637692614387411,7.460973370064285e-05,0.861908889574792,0.014624325729145876,0.00021387090303215807,0.8333949069798127,0.016868907190083687,0.0002845600297876571,0.8463821138766108,0.015080026611878773,0.00022740720261497197,0.9315620914248702,0.007118131788365247,5.0667800156535825e-05,0.04986605805355804,0.007320944980209253,5.359623540325107e-05,0.9542024013722127,0.7125874125874125
224,none,reduce_on_plateau,weight10,AdamW,0.0001,CrossEntropyLoss,Resnet50,0.9079889807162533,0.0023151151947619344,5.359758365017589e-06,0.8622522048956061,0.006907032863472326,4.7707102977086726e-05,0.8392663939833751,0.00552330840842642,3.0506935774593985e-05,0.8499078647474458,0.003145425424459152,9.893701100834037e-06,0.9432333961064664,0.006049089707118374,3.6591486284765455e-05,0.05456083435378212,0.004748526552039035,2.2548504415419723e-05,0.9526586620926242,0.7258741258741258
224,none,reduce_on_plateau,weight10,AdamW,0.0001,CrossEntropyLoss,Resnet101,0.9092286501377409,0.005645702901355128,3.187396125036971e-05,0.8670117648172049,0.009691196984592027,9.391929899416559e-05,0.8368716189470906,0.015481761301315646,0.00023968493299091474,0.8504243350963451,0.010799479648690172,0.00011662876068247318,0.940816430567717,0.005414997495591188,2.9322197877258837e-05,0.046965833950894154,0.004399010038069049,1.9351289315032257e-05,0.9562607204116638,0.7174825174825175
224,none,reduce_on_plateau,weight10,AdamW,0.0001,CrossEntropyLoss,Resnet152,0.9089531680440771,0.0066665812894380625,4.4443306088685656e-05,0.8647730481101066,0.014568679376734388,0.00021224641878208586,0.8401306240928882,0.011510291079252218,0.0001324868007291132,0.8512755251526084,0.009645655010588708,9.303866058329505e-05,0.9380869987645287,0.009302819011827954,8.654244156682762e-05,0.045570457215840666,0.005783310313557288,3.344667818289809e-05,0.9536878216123499,0.7265734265734265
224,none,reduce_on_plateau,weight10,AdamW,0.0001,CrossEntropyLoss,Densenet121,0.9055096418732782,0.003968281071869975,1.5747254665361516e-05,0.8557987431721831,0.007999060007283086,6.39849610001157e-05,0.839569864098166,0.006581555592782006,4.33168740208801e-05,0.8472345144640856,0.005951021997603003,3.5414662815954835e-05,0.936181014525783,0.002060992273148768,4.247689149978927e-06,0.06722253800467702,0.007262902168600728,5.274974791066516e-05,0.9483704974271012,0.7307692307692308
224,none,reduce_on_plateau,weight10,AdamW,0.0001,CrossEntropyLoss,Densenet169,0.9132231404958677,0.004820936639118454,2.324143007839474e-05,0.868131575560301,0.008822860445343143,7.784286643800059e-05,0.8528169943264283,0.012551160626205943,0.00015753163306482239,0.8599429872662879,0.008540030579594618,7.293212230041117e-05,0.9395335796279192,0.003561659607182522,1.2685419157435557e-05,0.0496598705900097,0.006878212234698901,4.730980354556165e-05,0.9524871355060034,0.7531468531468531
224,none,reduce_on_plateau,weight10,AdamW,0.0001,CrossEntropyLoss,Vision,0.8929752066115701,0.001984140535934994,3.936813666340406e-06,0.8430182213661936,0.004226770509740017,1.7865588942007883e-05,0.803265602322206,0.007407567196590358,5.487205177200154e-05,0.8206758127849794,0.004553285843151026,2.0732411969439554e-05,0.9119210977701545,0.010517497960834715,0.00011061776335616238,0.015320578505409013,0.002497538405453139,6.237698086713408e-06,0.9512864493996569,0.6552447552447553
224,none,reduce_on_plateau,weight10,AdamW,0.0001,ReverseCrossEntropyLoss,Resnet18,0.5170798898071626,0.24136608138649832,0.058257585243873734,0.48798133222722084,0.05104804749688267,0.0026059031532439892,0.5027180366803009,0.01097068484553639,0.00012035592598008182,0.3906345295071263,0.0928227312643982,0.008616059439382687,0.5039406134174573,0.04407520935860506,0.0019426240800048673,0.004640679585658123,0.0036083873879553187,1.3020459541555007e-05,0.5264150943396226,0.479020979020979
224,none,reduce_on_plateau,weight10,AdamW,0.0001,ReverseCrossEntropyLoss,Resnet34,0.3271349862258953,0.21775940339861133,0.04741915776851914,0.3215595615462293,0.20710831746242256,0.0428938551621156,0.49581079298060426,0.01927871721110778,0.00037166893730586337,0.2636276133993186,0.13417840728013955,0.018003844980235006,0.5264075975482493,0.03596655998600804,0.0012935934372271148,0.0005464629495104946,0.0006204657339095918,3.849777269559684e-07,0.2174957118353345,0.7741258741258742
224,none,reduce_on_plateau,weight10,AdamW,0.0001,TotalCrossEntropyLoss,Resnet18,0.9099173553719009,0.005561054886552712,3.092533145125179e-05,0.8751899968934161,0.012176879343228676,0.00014827639053954924,0.8275366143290672,0.007104671997059019,5.047636418579458e-05,0.8482809336781912,0.008583341908961057,7.367375832612723e-05,0.9339568664611546,0.00706979071315728,4.998194072784492e-05,0.04050327551086752,0.0050122492955968255,2.5122643001210878e-05,0.9634648370497427,0.6916083916083916
224,none,reduce_on_plateau,weight10,AdamW,0.0001,TotalCrossEntropyLoss,Resnet34,0.9086776859504132,0.005956404493234039,3.5478754487018646e-05,0.8718895677279835,0.017547699388866366,0.00030792175384202104,0.8283480670273123,0.007949611259315257,6.319631917423192e-05,0.8471515525658248,0.007316488830655106,5.353100880910092e-05,0.9233986853626648,0.007343184383140119,5.392235688479293e-05,0.02586133249756912,0.0036999712170187457,1.3689787006767177e-05,0.960891938250429,0.6958041958041957
224,none,reduce_on_plateau,weight10,AdamW,0.0001,TotalCrossEntropyLoss,Resnet50,0.9096418732782368,0.005831670283751104,3.4008378298385676e-05,0.8675826509134692,0.008122440777368047,6.597404418185124e-05,0.8379205699960417,0.020064672436580853,0.00040259107998728746,0.8510972566632293,0.01283711426738005,0.00016479150271377245,0.9386144730055536,0.0021261065284574735,4.52032897034949e-06,0.030378698884963518,0.004673332178367934,2.184003364936918e-05,0.9562607204116638,0.7195804195804195
224,none,reduce_on_plateau,weight10,AdamW,0.0001,TotalCrossEntropyLoss,Resnet101,0.909641873278237,0.0070806133126583215,5.013508488339425e-05,0.8756724396215141,0.010601286527603079,0.00011238727604033854,0.825781765404407,0.017889764718452817,0.0003200436816815992,0.8471576913023124,0.013926400044936225,0.00019394461821159968,0.9360436733078241,0.006979865487280214,4.871852222052545e-05,0.027001803372939958,0.004124211235576892,1.7009118315658675e-05,0.9641509433962264,0.6874125874125874
