Scale,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,scanner_Accuracy,scanner_Precision,scanner_Recall,scanner_F1,scanner_AUC,scanner_Uncertainty,num_epochs_trained
n1_5,5,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5336215087346309,0.5105029884788983,0.0,0.0,0.0,0.0,0.16229350800975323,3.909304421477396e-38,16
n2,1,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5136122896303892,0.4797564463071851,0.0,0.0,0.0,0.0,0.21488619398639397,3.9286447983755264e-56,16
n2,2,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5190496796831638,0.48873813166235336,0.0,0.0,0.0,0.0,0.20082801494964808,0.0003934713447938142,16
n2,3,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5676075483767791,0.45488707244966714,0.002506265664160401,0.0016941973739940705,0.0016400164001640018,0.0016666666666666668,0.15857433966257498,2.1196932062478264e-49,16
n2,4,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.52148850904507,0.4721846793680111,0.0006265664160401002,0.00042517006802721087,0.00041000410004100044,0.0004174493842621582,0.15967025844855715,5.49079799926375e-07,16
n2,5,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.507579891064054,0.5059000253917292,0.0,0.0,0.0,0.0,0.16255937745603896,8.29625204744153e-05,16
n2_5,1,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5172011552102049,0.48827189907917173,0.0,0.0,0.0,0.0,0.24217814377216917,8.55139158405225e-24,16
n2_5,2,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5190802532431492,0.5010752942940915,0.0,0.0,0.0,0.0,0.1633183524161817,1.821921586381335e-46,16
n2_5,3,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5219377051956238,0.4609383733644382,0.0,0.0,0.0,0.0,0.17234757932295774,2.4701891902599378e-17,16
n2_5,4,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5208817414699768,0.4712602345659179,0.002506265664160401,0.0016941973739940705,0.0016400164001640018,0.0016666666666666668,0.15733773737153342,1.7943739600223782e-27,16
n2_5,5,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.499703671649373,0.5084031642504775,0.0,0.0,0.0,0.0,0.1626279347110233,2.8426440427635045e-42,16
n5,1,0.7875939849624061,0.6088735053492763,0.5028480447032483,0.44915929811701105,0.49641113442018414,0.6057384854143264,0.0,0.0,0.0,0.0,0.17829900839054158,0.0,50
n5,2,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.48566335217918927,0.5357772490395595,0.0,0.0,0.0,0.0,0.09002539275536242,4.112263735147498e-28,28
n5,3,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5174951317485253,0.5490463095885787,0.0,0.0,0.0,0.0,0.12175200969634879,8.376076667168905e-55,25
n5,4,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5233182190195765,0.4928351568278379,0.0006265664160401002,0.00042517006802721087,0.00041000410004100044,0.0004174493842621582,0.15697488921676075,1.52622716584333e-08,16
n5,5,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5132171851628865,0.4873813329209186,0.0,0.0,0.0,0.0,0.1726775956284153,3.1481613312225865e-28,16
n10,1,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5061641000555028,0.5403381896269158,0.0,0.0,0.0,0.0,0.11608710804246343,2.9102213555503006e-73,26
n10,2,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5355594020752392,0.5693874250032337,0.0006265664160401002,0.00042517006802721087,0.00041000410004100044,0.0004174493842621582,0.09408579075775116,1.2689836615225097e-76,25
n10,3,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5089110168295689,0.5409610066085591,0.0012531328320802004,0.0008492569002123141,0.0008200082000820009,0.0008343763037129745,0.20866675632519605,0.0004158703296737751,25
n10,4,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5188756455724782,0.5067449336910448,0.0,0.0,0.0,0.0,0.16946085545586823,2.140510814906913e-108,23
n10,5,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.4960301408265209,0.498072829388687,0.0,0.0,0.0,0.0,0.18659145681108122,5.636391660830175e-48,20
