Model,Scale,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,class_Acc_class_0,class_Acc_class_1,class_PerStain_0_Accuracy,class_PerStain_0_Precision,class_PerStain_0_Recall,class_PerStain_0_F1,class_PerStain_0_AUC,class_PerStain_0_Uncertainty,class_PerStain_0_Acc_class_0,class_PerStain_0_Acc_class_1,class_PerStain_1_Accuracy,class_PerStain_1_Precision,class_PerStain_1_Recall,class_PerStain_1_F1,class_PerStain_1_AUC,class_PerStain_1_Uncertainty,class_PerStain_1_Acc_class_0,class_PerStain_1_Acc_class_1,class_PerStain_2_Accuracy,class_PerStain_2_Precision,class_PerStain_2_Recall,class_PerStain_2_F1,class_PerStain_2_AUC,class_PerStain_2_Uncertainty,class_PerStain_2_Acc_class_0,class_PerStain_2_Acc_class_1,class_PerStain_3_Accuracy,class_PerStain_3_Precision,class_PerStain_3_Recall,class_PerStain_3_F1,class_PerStain_3_AUC,class_PerStain_3_Uncertainty,class_PerStain_3_Acc_class_0,class_PerStain_3_Acc_class_1,class_PerScanner_0_Accuracy,class_PerScanner_0_Precision,class_PerScanner_0_Recall,class_PerScanner_0_F1,class_PerScanner_0_AUC,class_PerScanner_0_Uncertainty,class_PerScanner_0_Acc_class_0,class_PerScanner_0_Acc_class_1,class_PerScanner_1_Accuracy,class_PerScanner_1_Precision,class_PerScanner_1_Recall,class_PerScanner_1_F1,class_PerScanner_1_AUC,class_PerScanner_1_Uncertainty,class_PerScanner_1_Acc_class_0,class_PerScanner_1_Acc_class_1,class_PerScanner_2_Accuracy,class_PerScanner_2_Precision,class_PerScanner_2_Recall,class_PerScanner_2_F1,class_PerScanner_2_AUC,class_PerScanner_2_Uncertainty,class_PerScanner_2_Acc_class_0,class_PerScanner_2_Acc_class_1,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,stain_Acc_class_0,stain_Acc_class_1,stain_Acc_class_2,stain_Acc_class_3,num_epochs_trained
Resnet18,-0.01,4,0.8778195488721805,0.8254523899477586,0.7937578197759193,0.8078707433479828,0.9061368190327466,0.10912891587207653,0.9395866454689984,0.6479289940828402,0.9011976047904192,0.8140211640211641,0.8188074934533002,0.8163826278174822,0.8791378499966427,0.10616087977761691,0.9395017793594306,0.6981132075471698,0.8653846153846154,0.8004807692307692,0.7882483370288249,0.7940757167749088,0.8869623059866962,0.116914263518558,0.9219512195121952,0.6545454545454545,0.8894009216589862,0.8791017964071857,0.83604033970276,0.8538720538720539,0.9517781316348194,0.10776224824068084,0.9554140127388535,0.7166666666666667,0.8571428571428571,0.7671287523686048,0.6924901185770751,0.7188848323929637,0.8803449514911965,0.10112916597404034,0.9486166007905138,0.43636363636363634,0.897908979089791,0.850799313583815,0.8464437348365921,0.8485907829282905,0.9284643927501071,0.10477006964663342,0.9372056514913658,0.7556818181818182,0.853185595567867,0.7951965669988925,0.741517169520703,0.7625943021639865,0.8918071033795415,0.12047578567528454,0.9381625441696113,0.5448717948717948,0.9016393442622951,0.7076271186440678,0.5742424242424242,0.5986842105263157,0.6151515151515151,0.03292075166501137,0.9818181818181818,0.16666666666666666,0.2644110275689223,0.2676942322737859,0.27157586232581404,0.264021669272586,0.5246170905435967,1.3842158465811036,0.2634730538922156,0.23076923076923078,0.2511520737327189,0.3409090909090909,13
Resnet18,-0.01,5,0.881578947368421,0.8306343684809039,0.8015517257598705,0.8146620502784887,0.9049562092548518,0.10435610474014981,0.9403815580286169,0.6627218934911243,0.8982035928143712,0.8050539291217258,0.8323373396897871,0.8176387461459405,0.8908211911636339,0.09838055795239886,0.9288256227758007,0.7358490566037735,0.8538461538461538,0.7927042376583661,0.7376940133037694,0.759206453656991,0.8782261640798226,0.10766319321625926,0.9390243902439024,0.5363636363636364,0.9078341013824884,0.8878225981348948,0.8796709129511677,0.8836086676678825,0.9589702760084925,0.10463314550882517,0.9426751592356688,0.8166666666666667,0.8733766233766234,0.7996268656716418,0.7308300395256917,0.7573088190726336,0.8654689184333453,0.10486230904510695,0.9525691699604744,0.509090909090909,0.8966789667896679,0.8477147852147853,0.8477147852147853,0.8477147852147853,0.9215338233195376,0.10227722368345421,0.9340659340659341,0.7613636363636364,0.8628808864265928,0.8120281624290095,0.7569878590196611,0.7788831865470103,0.8970055268641842,0.11188441382812903,0.9434628975265018,0.5705128205128205,0.9016393442622951,0.7076271186440678,0.5742424242424242,0.5986842105263157,0.7272727272727273,0.04295759879871577,0.9818181818181818,0.16666666666666666,0.25626566416040103,0.25723291241615054,0.26302223587692974,0.25172574996665453,0.5019881447290971,1.3839544000976072,0.2904191616766467,0.27884615384615385,0.14516129032258066,0.33766233766233766,20
Resnet18,-0.1,1,0.8828320802005013,0.8413743646870431,0.7882828007262397,0.8102714032066429,0.9130981834601745,0.11826502152095159,0.9523052464228935,0.6242603550295858,0.9101796407185628,0.8409815405144933,0.8088363660780232,0.8235915492957746,0.8956556771637683,0.12114792779762815,0.9572953736654805,0.660377358490566,0.8480769230769231,0.7857429891787939,0.7207317073170731,0.7445893098067011,0.8767184035476718,0.12139523719995306,0.9414634146341463,0.5,0.9032258064516129,0.8891445126107703,0.8636146496815287,0.8750822368421052,0.9540074309978769,0.11501734729702359,0.9522292993630573,0.775,0.8831168831168831,0.8285628802233969,0.7367588932806324,0.7699966810487886,0.9215954006467839,0.11443024153294516,0.9644268774703557,0.509090909090909,0.9015990159901599,0.8685603949359025,0.8302947052947054,0.8472321395016724,0.9313276009704581,0.10849936489564799,0.9560439560439561,0.7045454545454546,0.8614958448753463,0.8115248624985969,0.7514609948355532,0.7747832054401398,0.8988062879405636,0.1354993488267114,0.9452296819787986,0.5576923076923077,0.8852459016393442,0.45,0.4909090909090909,0.46956521739130436,0.7272727272727273,0.044433784170348774,0.9818181818181818,0.0,0.24937343358395989,0.24591883427178435,0.24544980082694978,0.2434352189044979,0.48337335171898155,1.3840151335250468,0.2754491017964072,0.28846153846153844,0.21658986175115208,0.2012987012987013,17
Resnet18,-0.1,2,0.8778195488721805,0.8275820305949431,0.7894304851318426,0.8060179197506817,0.9025126762683324,0.12206178514477073,0.9427662957074722,0.636094674556213,0.8892215568862275,0.7908530318602262,0.8040354528973344,0.7971804171932186,0.8914255019136508,0.09778776520161019,0.9288256227758007,0.6792452830188679,0.8557692307692307,0.8006687907230403,0.7322616407982261,0.7575214966519315,0.8678270509977827,0.1260181049509987,0.9463414634146341,0.5181818181818182,0.8917050691244239,0.8728158080451658,0.850504246284501,0.8606036998312045,0.9465498938428875,0.13601420350763205,0.9426751592356688,0.7583333333333333,0.8831168831168831,0.8151820974111452,0.758102766798419,0.7815774958632102,0.8959396334890406,0.12204518382105409,0.9525691699604744,0.5636363636363636,0.8954489544895449,0.8518782444549315,0.8325379977165691,0.8416087354140451,0.9150938347366919,0.11349995536304684,0.9434850863422292,0.7215909090909091,0.8559556786703602,0.7990573770491803,0.7479274259309595,0.7683527277663289,0.8985231494065417,0.13702220600163248,0.9381625441696113,0.5576923076923077,0.9016393442622951,0.7076271186440678,0.5742424242424242,0.5986842105263157,0.6121212121212121,0.05910020733964551,0.9818181818181818,0.16666666666666666,0.2568922305764411,0.26047841309634917,0.2573440985805772,0.2545939393428741,0.5100656865596488,1.3839089903433945,0.27245508982035926,0.25576923076923075,0.2511520737327189,0.25,17
Resnet18,-0.1,3,0.8828320802005013,0.8348974997037564,0.7991011373364314,0.8148706646560724,0.9065342753125558,0.1250343421507048,0.9443561208267091,0.6538461538461539,0.8952095808383234,0.8015801644398767,0.8152487745920902,0.808143637885477,0.8880010743302224,0.11398572032814884,0.9323843416370107,0.6981132075471698,0.8788461538461538,0.8550304924764793,0.7568736141906873,0.7911127264380129,0.8945454545454545,0.12530163938331837,0.9682926829268292,0.5454545454545454,0.8917050691244239,0.869448350012406,0.8556528662420382,0.8621337568855396,0.938880042462845,0.13855493777087144,0.9363057324840764,0.775,0.8636363636363636,0.7699944842801986,0.7462450592885375,0.7570612980769231,0.8975925260510241,0.11751261042545265,0.9288537549407114,0.5636363636363636,0.8929889298892989,0.8426600985221675,0.8412480376766092,0.8419507290095525,0.9277597402597403,0.1250193800983557,0.9324960753532182,0.75,0.868421052631579,0.8265955160805101,0.7581996919452749,0.7842287885794459,0.891954335417233,0.1316442433799129,0.9522968197879859,0.5641025641025641,0.9180327868852459,0.9583333333333333,0.5833333333333334,0.6211180124223603,0.7454545454545455,0.04699853003712387,1.0,0.16666666666666666,0.2681704260651629,0.26144774279744204,0.26205804409035044,0.25894688972040136,0.5059542205120244,1.383873743265837,0.23652694610778444,0.35192307692307695,0.1935483870967742,0.2662337662337662,12
Resnet18,-0.1,4,0.8865914786967418,0.8343330628473054,0.8187952135915937,0.8261600074620803,0.9115789127101345,0.11404628244304388,0.9364069952305246,0.7011834319526628,0.8862275449101796,0.7851035531065932,0.8022560934667293,0.7932225480612578,0.8583898475793997,0.10634779523220134,0.9252669039145908,0.6792452830188679,0.8692307692307693,0.8124063530116872,0.7773835920177383,0.7926634768740032,0.8995787139689579,0.11289580766300478,0.9365853658536586,0.6181818181818182,0.9101382488479263,0.888422035480859,0.886411889596603,0.8874084520158849,0.9575371549893843,0.12690789546414602,0.9394904458598726,0.8333333333333334,0.8831168831168831,0.8089182359175022,0.7723320158102767,0.7885099565117877,0.8965864175350342,0.10621381998487306,0.9446640316205533,0.6,0.9040590405904059,0.8585923005565863,0.8585923005565863,0.8585923005565863,0.9181889539032396,0.10091726463842851,0.9387755102040817,0.7784090909090909,0.8670360110803325,0.8098942823108993,0.7828553954879043,0.7949955634427683,0.9077308145329347,0.13358476803495542,0.931095406360424,0.6346153846153846,0.8852459016393442,0.6235632183908046,0.5651515151515152,0.5801376597836775,0.8363636363636364,0.05776931322652176,0.9636363636363636,0.16666666666666666,0.224937343358396,0.2360081403350154,0.22961712326692046,0.22453350462169358,0.4806199853267683,1.3842203269297868,0.20658682634730538,0.2076923076923077,0.2119815668202765,0.2922077922077922,14
Resnet18,-0.1,5,0.8903508771929824,0.8502000920396471,0.8060342800161805,0.8250647786439984,0.9123150299620888,0.11889628183608109,0.9523052464228935,0.6597633136094675,0.8982035928143712,0.8093735311891492,0.8093735311891492,0.8093735311891492,0.8880682199691131,0.11017579946473328,0.9395017793594306,0.6792452830188679,0.8576923076923076,0.8099624287965095,0.7268292682926829,0.7556887444128403,0.8832815964523282,0.12416302552316846,0.9536585365853658,0.5,0.9147465437788018,0.9013332217666583,0.8818736730360934,0.8908710337281766,0.957776008492569,0.12594403968912418,0.9554140127388535,0.8083333333333333,0.9025974025974026,0.850866075200676,0.7984189723320159,0.8209302325581396,0.9084441250449156,0.10953007237674353,0.9604743083003953,0.6363636363636364,0.9052890528905289,0.8660493827160494,0.8490973312401884,0.857135684699385,0.9325317539603255,0.11835831849187887,0.9481946624803768,0.75,0.8739612188365651,0.8369386147124132,0.7663767328078281,0.7933138922182061,0.8984665216997373,0.12412949348533237,0.9558303886925795,0.5769230769230769,0.8852459016393442,0.6235632183908046,0.5651515151515152,0.5801376597836775,0.7999999999999999,0.06412555049308075,0.9636363636363636,0.16666666666666666,0.2424812030075188,0.2353634534472289,0.23401526520610932,0.23118946839547294,0.4866475931254701,1.3835512729149428,0.25449101796407186,0.3384615384615385,0.16129032258064516,0.18181818181818182,16
Resnet18,-0.2,1,0.868421052631579,0.8138939531227825,0.7704866370024741,0.7887845849802371,0.9104806163629693,0.1317097830725246,0.9403815580286169,0.6005917159763313,0.8922155688622755,0.8016469745793053,0.7828510038273013,0.7917272916233631,0.8838380447189955,0.1173067972967351,0.9430604982206405,0.6226415094339622,0.8519230769230769,0.7870908656526241,0.73980044345898,0.7588983025332539,0.89470066518847,0.14054933406539197,0.9341463414634147,0.5454545454545454,0.8709677419354839,0.8445286195286195,0.825875796178344,0.8343737222297942,0.9380307855626326,0.13320070026785547,0.9267515923566879,0.725,0.8668831168831169,0.8014039855072463,0.691304347826087,0.7256154531429937,0.9118217750628818,0.13030385018307347,0.9644268774703557,0.41818181818181815,0.8929889298892989,0.8550549208699305,0.8165762808619952,0.8334851791427421,0.9299361352932781,0.1194086405356615,0.9513343799058085,0.6818181818181818,0.8379501385041551,0.765427115728181,0.727156383075111,0.7428986221820473,0.8941854670653258,0.14929196548989196,0.9222614840989399,0.532051282051282,0.9016393442622951,0.45081967213114754,0.5,0.47413793103448276,0.7272727272727273,0.08755393351728627,1.0,0.0,0.25125313283208023,0.24411262800065808,0.24455760580929597,0.24229319170469962,0.5079767383622557,1.3838901426516326,0.27844311377245506,0.31153846153846154,0.20967741935483872,0.17857142857142858,12
Resnet18,-0.2,2,0.8759398496240601,0.8193817052512704,0.7979746192415875,0.8078647012614943,0.8847400306676325,0.12247018813927259,0.9332273449920508,0.6627218934911243,0.8922155688622755,0.7947611710323574,0.8211240179950312,0.8069116135662898,0.8565097696904587,0.1081887509692241,0.9252669039145908,0.7169811320754716,0.8615384615384616,0.8069025775447793,0.7492239467849224,0.7718797982013599,0.8659645232815966,0.1192960410743218,0.9439024390243902,0.5545454545454546,0.8894009216589862,0.8587662337662337,0.8695063694267515,0.8638538153870285,0.9425690021231422,0.1440080538531846,0.9140127388535032,0.825,0.8636363636363636,0.7794299876084263,0.7106719367588933,0.7363658596233797,0.8493711821775063,0.11296733998580753,0.9486166007905138,0.4727272727272727,0.9015990159901599,0.8558496573309589,0.8529104823747682,0.8543663233318406,0.9116508491508493,0.11992775345127293,0.9387755102040817,0.7670454545454546,0.8448753462603878,0.7757062146892655,0.7431820241007521,0.757112648981161,0.8690540907855395,0.12998098628841667,0.9222614840989399,0.5641025641025641,0.9016393442622951,0.7076271186440678,0.5742424242424242,0.5986842105263157,0.5545454545454546,0.06745712482225132,0.9818181818181818,0.16666666666666666,0.2399749373433584,0.24155979094611474,0.23806973883755803,0.2348410234310368,0.4920810706169724,1.384360428691384,0.27844311377245506,0.28076923076923077,0.18202764976958524,0.21103896103896103,14
Resnet18,-0.2,3,0.8803258145363408,0.836240479097622,0.7856111419459835,0.8066976919969739,0.9016754310871958,0.1306077844766901,0.9499205087440381,0.621301775147929,0.8952095808383234,0.7994525547445255,0.8305579802591821,0.8136012118313003,0.8883368025246761,0.12433689286249776,0.9252669039145908,0.7358490566037735,0.8634615384615385,0.8179326317023834,0.7404656319290466,0.7685426083467598,0.8860753880266076,0.12788944872102068,0.9536585365853658,0.5272727272727272,0.8963133640552995,0.8829787234042553,0.8511146496815287,0.8650077760497668,0.9407112526539279,0.14721371189107763,0.9522292993630573,0.75,0.8701298701298701,0.8132060090834983,0.6932806324110672,0.7297060114085125,0.8773266259432267,0.11859817374371673,0.9683794466403162,0.41818181818181815,0.8929889298892989,0.8490883283161224,0.8268561795347509,0.8371727905376007,0.9195982588839731,0.12896620205849035,0.9434850863422292,0.7102272727272727,0.8642659279778393,0.8229946524064171,0.7462625713509106,0.7741935483870968,0.8939023285313038,0.13853401217770311,0.9540636042402827,0.5384615384615384,0.9016393442622951,0.7076271186440678,0.5742424242424242,0.5986842105263157,0.6848484848484849,0.05867122883513287,0.9818181818181818,0.16666666666666666,0.2543859649122807,0.25459440099202874,0.2479634138316773,0.24880410203205508,0.5138250324480867,1.3838631549732676,0.25449101796407186,0.27307692307692305,0.2857142857142857,0.17857142857142858,11
Resnet18,-0.2,4,0.8784461152882206,0.8300948864924382,0.7876642740896135,0.8058345457281895,0.9006476891092277,0.11633815141073486,0.9451510333863276,0.6301775147928994,0.8982035928143712,0.8076898012381883,0.8170281340226953,0.8122354497354498,0.8718189753575505,0.10900328923784575,0.9359430604982206,0.6981132075471698,0.8576923076923076,0.8015369194787838,0.7401330376940133,0.7636595911949686,0.8698891352549889,0.11514399000339512,0.9439024390243902,0.5363636363636364,0.8986175115207373,0.8810606060606061,0.8604299363057325,0.8698650674662669,0.9527866242038217,0.1341023130036565,0.945859872611465,0.775,0.8636363636363636,0.7860805860805861,0.6964426877470355,0.7267427122940431,0.8952928494430471,0.10127698831409085,0.9565217391304348,0.43636363636363634,0.9028290282902829,0.8658184755640183,0.8393035535892679,0.8514931153681631,0.9178054088768375,0.10699226306398087,0.9513343799058085,0.7272727272727273,0.8490304709141274,0.7872072716271779,0.736545256863278,0.7565481548850921,0.8826900425840355,0.13398653085373888,0.9346289752650176,0.5384615384615384,0.9016393442622951,0.7076271186440678,0.5742424242424242,0.5986842105263157,0.8363636363636364,0.032011549247818565,0.9818181818181818,0.16666666666666666,0.2543859649122807,0.2627537939629002,0.25799735444196525,0.2510108277975262,0.5089734522799132,1.3836353097215044,0.20359281437125748,0.26346153846153847,0.21428571428571427,0.35064935064935066,18
Resnet18,-0.2,5,0.893483709273183,0.8524245734935709,0.8155943970423609,0.8319021597710122,0.9118822964976812,0.11150004834282676,0.9507154213036566,0.6804733727810651,0.907185628742515,0.8230344295991778,0.837675417981602,0.830070079269994,0.8800107433022225,0.10900715510782924,0.9395017793594306,0.7358490566037735,0.8711538461538462,0.8280463455102787,0.7586474501108647,0.7851491437416362,0.8909756097560976,0.11713870653756114,0.9536585365853658,0.5636363636363636,0.9124423963133641,0.8954495614035087,0.8828556263269639,0.8888349645447438,0.9589968152866242,0.10800804503916486,0.9490445859872612,0.8166666666666667,0.8896103896103896,0.8331049602630858,0.7620553359683795,0.7902243589743589,0.8889687387711103,0.1096041181902831,0.9604743083003953,0.5636363636363636,0.906519065190652,0.8651770194858659,0.8560501998001998,0.8604859104046243,0.9330669330669331,0.11059097834889446,0.945054945054945,0.7670454545454546,0.8808864265927978,0.8451688815060907,0.7824023738334692,0.8073878300575739,0.898862915647368,0.1180414197222122,0.9558303886925795,0.6089743589743589,0.8688524590163934,0.4491525423728814,0.4818181818181818,0.4649122807017544,0.7424242424242424,0.046191913410870394,0.9636363636363636,0.0,0.2174185463659148,0.21813121120053341,0.21934508653409562,0.21334572638251875,0.469833337073001,1.3837322682668651,0.26646706586826346,0.25,0.1336405529953917,0.22727272727272727,19
Resnet18,-0.3,1,0.87468671679198,0.8279030300305701,0.7744611998005663,0.7963137381023485,0.9032346826464474,0.12767718841875206,0.9483306836248012,0.6005917159763313,0.8892215568862275,0.798762077294686,0.7657624387296045,0.780618132111981,0.8747733834687437,0.11191665819529113,0.9466192170818505,0.5849056603773585,0.8576923076923076,0.803409090909091,0.7368070953436807,0.761733746130031,0.8848337028824834,0.14731280861604104,0.9463414634146341,0.5272727272727272,0.8778801843317973,0.854438955539873,0.8332271762208068,0.8428084274692307,0.9401008492569002,0.1287472843608423,0.9331210191082803,0.7333333333333333,0.8831168831168831,0.8412121212121212,0.7225296442687748,0.7613636363636364,0.8902623068630974,0.11010924346153947,0.9723320158102767,0.4727272727272727,0.897908979089791,0.8618092691622103,0.8258839374910804,0.8418632664109131,0.920124518338804,0.11372900362360147,0.9529042386185244,0.6988636363636364,0.8476454293628809,0.7883771929824561,0.7263749207212105,0.7494479146949334,0.8908217812811453,0.14944004041656278,0.9399293286219081,0.5128205128205128,0.8852459016393442,0.45,0.4909090909090909,0.46956521739130436,0.7545454545454546,0.055990222780031934,0.9818181818181818,0.0,0.24310776942355888,0.23400405254246762,0.23477481809285944,0.23268223143704042,0.4900986932102823,1.3840139266371065,0.26646706586826346,0.3153846153846154,0.19815668202764977,0.1590909090909091,12
Resnet18,-0.3,2,0.8809523809523809,0.8398496240601504,0.7827630972427353,0.8060073492533035,0.9030042050404041,0.13536535405277536,0.9531001589825119,0.6124260355029586,0.8982035928143712,0.8076898012381883,0.8170281340226953,0.8122354497354498,0.8900825891358356,0.12166283200910882,0.9359430604982206,0.6981132075471698,0.8576923076923076,0.8054298642533937,0.733481152993348,0.7597642593147538,0.8818625277161862,0.15141518197868417,0.948780487804878,0.5181818181818182,0.9009216589861752,0.9056695992179863,0.841427813163482,0.8662366053829338,0.9450636942675159,0.12538336738213,0.9745222929936306,0.7083333333333334,0.8733766233766234,0.7996268656716418,0.7308300395256917,0.7573088190726336,0.8703557312252965,0.13719299709229532,0.9525691699604744,0.509090909090909,0.8966789667896679,0.8532639332556654,0.8353789068074782,0.8438111792150764,0.9247448979591836,0.1332513677268012,0.9434850863422292,0.7272727272727273,0.8628808864265928,0.8313390729121066,0.7314487632508834,0.7642507297283927,0.8863934946090423,0.1435765394540037,0.9628975265017667,0.5,0.8852459016393442,0.6235632183908046,0.5651515151515152,0.5801376597836775,0.7696969696969698,0.06635215771392501,0.9636363636363636,0.16666666666666666,0.24060150375939848,0.24819709748389202,0.2453143087837409,0.2399563296182107,0.4988306029006084,1.3839387878115463,0.27844311377245506,0.23653846153846153,0.1935483870967742,0.2727272727272727,11
Resnet18,-0.3,3,0.87468671679198,0.8169668389103497,0.7971797066819691,0.8063708362450501,0.9073550578075464,0.13331679974178917,0.931637519872814,0.6627218934911243,0.8892215568862275,0.788780834914611,0.8269992613979722,0.8056765468983411,0.9070032901363057,0.1209720970540069,0.9181494661921709,0.7358490566037735,0.8519230769230769,0.781076801266825,0.7597560975609756,0.7694597504591805,0.8921951219512194,0.14513211104143578,0.9195121951219513,0.6,0.9032258064516129,0.8871492704826038,0.8661889596602972,0.8757802916723456,0.9445594479830148,0.13473633534559057,0.9490445859872612,0.7833333333333333,0.8571428571428571,0.7647507387284339,0.6996047430830039,0.7238118529387788,0.8660438375853395,0.12475540483871514,0.9446640316205533,0.45454545454545453,0.8954489544895449,0.8463009404388715,0.8448738761238761,0.8455840455840455,0.9234337091479949,0.13153673624947915,0.9340659340659341,0.7556818181818182,0.850415512465374,0.7849768875192604,0.7513590649633053,0.765787197231834,0.8969149225332971,0.141229737044417,0.9257950530035336,0.5769230769230769,0.8852459016393442,0.6235632183908046,0.5651515151515152,0.5801376597836775,0.7363636363636364,0.06338320772130959,0.9636363636363636,0.16666666666666666,0.2631578947368421,0.2629087052547665,0.26262507774242366,0.2585166476404599,0.5068645530717124,1.383626010840534,0.26047904191616766,0.3038461538461538,0.20046082949308755,0.2857142857142857,15
Resnet18,-0.3,4,0.8847117794486216,0.8408627222384144,0.7970480051928015,0.8158430742989013,0.9097539063602412,0.13582312065945695,0.9491255961844197,0.6449704142011834,0.907185628742515,0.8331148018648018,0.8070570066474183,0.8191977927951525,0.8807493453300208,0.1107146447949308,0.9537366548042705,0.660377358490566,0.8519230769230769,0.7847152847152847,0.7464523281596452,0.7625697495834296,0.8865853658536587,0.15544926261201494,0.9292682926829269,0.5636363636363636,0.9078341013824884,0.8953078845716882,0.8693736730360935,0.8810307017543859,0.9598460721868365,0.14365353917544202,0.9554140127388535,0.7833333333333333,0.8831168831168831,0.8344322344322345,0.7296442687747036,0.7657794676806083,0.8701401365432986,0.11888232678765188,0.9683794466403162,0.4909090909090909,0.9028290282902829,0.8728420392981322,0.829023654916512,0.8481002778927452,0.9191433566433567,0.11962169646611712,0.9591836734693877,0.6988636363636364,0.8642659279778393,0.8091735966735967,0.7694799311407086,0.7863569936108796,0.9037668750566277,0.15959009922778827,0.9363957597173145,0.6025641025641025,0.8852459016393442,0.6235632183908046,0.5651515151515152,0.5801376597836775,0.7666666666666667,0.07044606070617924,0.9636363636363636,0.16666666666666666,0.24561403508771928,0.2552616390120133,0.2543388678638341,0.24565782717621984,0.4900096353856466,1.3831765882115132,0.2844311377245509,0.20192307692307693,0.22580645161290322,0.3051948051948052,14
Resnet18,-0.3,5,0.8872180451127819,0.8438370789515828,0.8029651649561151,0.8207225017972681,0.9125878401896501,0.10999829579579175,0.9491255961844197,0.6568047337278107,0.9041916167664671,0.8153466872110939,0.8435506613845432,0.828365878725591,0.8959242597193313,0.09867949389838628,0.9323843416370107,0.7547169811320755,0.8653846153846154,0.8103956228956228,0.761640798226164,0.781664627270328,0.8988691796008869,0.11913091331453989,0.9414634146341463,0.5818181818181818,0.9009216589861752,0.8994921839150785,0.846576433121019,0.8678955453149002,0.9537951167728238,0.1056155945781446,0.9681528662420382,0.725,0.8863636363636364,0.8239348370927319,0.7600790513833993,0.7858689390779254,0.8779734099892202,0.11302950051151653,0.9565217391304348,0.5636363636363636,0.9102091020910209,0.8671783391962478,0.8686848865420294,0.8679281392352387,0.9345386756101042,0.11000703365561518,0.9419152276295133,0.7954545454545454,0.8601108033240997,0.8175290631410987,0.736647186735526,0.7652244183089023,0.9002786083174776,0.11614588234517846,0.9540636042402827,0.5192307692307693,0.9016393442622951,0.7076271186440678,0.5742424242424242,0.5986842105263157,0.7242424242424244,0.03711860122704264,0.9818181818181818,0.16666666666666666,0.237468671679198,0.24082378859296924,0.23663703859401175,0.22932806877582554,0.48448767374951807,1.3838755474337932,0.25449101796407186,0.3019230769230769,0.1336405529953917,0.2564935064935065,14
Resnet18,-0.4,1,0.87468671679198,0.8272498743086978,0.7755430334615855,0.7968266253869969,0.8980324738243289,0.14000859329446744,0.9475357710651828,0.6035502958579881,0.874251497005988,0.7650523106769209,0.7568656415765795,0.7608428805237315,0.8554354394682064,0.13351071918382434,0.9288256227758007,0.5849056603773585,0.8538461538461538,0.8159265350877193,0.7044345898004434,0.7377292877810517,0.8911308203991131,0.14451081106275995,0.9634146341463414,0.44545454545454544,0.8870967741935484,0.8620280768706556,0.8524681528662421,0.8570400994924541,0.9397823779193206,0.14118631350520172,0.9299363057324841,0.775,0.8928571428571429,0.842723880597015,0.7640316205533597,0.79464592383069,0.8860222781171397,0.13779432752168808,0.9644268774703557,0.5636363636363636,0.8905289052890529,0.8462725751543477,0.8211743613529328,0.8326947755413483,0.9062009419152277,0.13279901238594094,0.9434850863422292,0.6988636363636364,0.8573407202216067,0.8103850816408997,0.7348804022832292,0.7619792916926721,0.8979681978798587,0.15478174972344805,0.950530035335689,0.5192307692307693,0.8688524590163934,0.4491525423728814,0.4818181818181818,0.4649122807017544,0.7454545454545455,0.06124089389951658,0.9636363636363636,0.0,0.237468671679198,0.2371806076748661,0.23605237359704231,0.23211921621593506,0.4940585788979708,1.3836390319494072,0.2874251497005988,0.27115384615384613,0.18433179723502305,0.2012987012987013,10
Resnet18,-0.4,2,0.87468671679198,0.8279030300305701,0.7744611998005663,0.7963137381023485,0.9010733671367157,0.12832298644390824,0.9483306836248012,0.6005917159763313,0.9041916167664671,0.818572825024438,0.8282414557174511,0.8232804232804233,0.8678573826629961,0.11244303389369581,0.9395017793594306,0.7169811320754716,0.8519230769230769,0.7950661077071912,0.723170731707317,0.7489828287704297,0.883968957871397,0.12529821885452452,0.9463414634146341,0.5,0.8778801843317973,0.8578520770010132,0.8280785562632696,0.8410091584586141,0.9405785562632697,0.1440656474747446,0.9394904458598726,0.7166666666666667,0.8766233766233766,0.8311400954931873,0.7043478260869566,0.7432207108380868,0.8914840100610852,0.12846736440127043,0.9723320158102767,0.43636363636363634,0.9028290282902829,0.8658184755640183,0.8393035535892679,0.8514931153681631,0.9211770372484658,0.1278323850796034,0.9513343799058085,0.7272727272727273,0.8393351800554016,0.7758173482929184,0.7071441514904413,0.7311504879301489,0.8843435716227235,0.13509614533123107,0.9399293286219081,0.47435897435897434,0.9180327868852459,0.9583333333333333,0.5833333333333334,0.6211180124223603,0.7818181818181819,0.05469410435428214,1.0,0.16666666666666666,0.25626566416040103,0.25370622981368374,0.25575502462575095,0.2511366003069052,0.5181624183400275,1.383893710585924,0.31736526946107785,0.2903846153846154,0.1912442396313364,0.22402597402597402,17
