Scale,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,scanner_Accuracy,scanner_Precision,scanner_Recall,scanner_F1,scanner_AUC,scanner_Uncertainty,num_epochs_trained
n2,1,0.8796992481203008,0.8383326508326507,0.7798045173610784,0.8034659243961569,0.8962051156621291,0.03334259251658588,0.9880952380952381,0.9860332066161477,0.9903118479453712,0.9880362862738554,0.9998407480207202,0.05092226865446468,0.9755639097744361,0.9161461583953985,0.8621339569283255,0.885210522965973,0.9947503698482546,0.06248530974476862,16
n2,2,0.8709273182957393,0.8205630970336852,0.7699127947996727,0.7907314241486068,0.8803327344051326,0.03019104815090957,0.9906015037593985,0.9897469718497343,0.9916994573419626,0.9906950384166866,0.9999452094497912,0.036867287426285346,0.9874686716791979,0.9844743067574061,0.9159310899679998,0.9453192885838323,0.9989318932128363,0.04043486365883641,17
n2,3,0.8709273182957393,0.8258974148350682,0.7612581255115192,0.7863981288981289,0.8771930649758705,0.028367902004117946,0.9943609022556391,0.9937153319903645,0.9950744240789151,0.9943803910887535,0.9999330817128403,0.0320856378436652,0.9761904761904762,0.9344796781301147,0.8678051434708071,0.8955310294896695,0.9957959378031211,0.05374660542072543,18
n2,4,0.8759398496240601,0.8352617435488223,0.7687651103940696,0.7946933471933473,0.8830608366807463,0.035803593837374824,0.9880952380952381,0.9859584437967118,0.9902486626276948,0.9879569288709352,0.9999553253233846,0.04067211757711583,0.9705513784461153,0.8976008844977564,0.8032546796109621,0.8360815975819836,0.9938947067299031,0.04666885362617949,17
n2,5,0.8734335839598998,0.8523809523809524,0.7412112774103724,0.7774937332287951,0.8922587746117157,0.03463504444906475,0.993734335839599,0.992609317508103,0.9948293062934748,0.9936884813078487,0.9998822312930921,0.04384068954356087,0.9768170426065163,0.9133543273464814,0.8833269014766348,0.897124864188369,0.9952345905467034,0.056701711119410074,16
n1,1,0.8771929824561403,0.8508752664556554,0.7554961853604387,0.7889504193788659,0.8859041777593812,0.03038017418639928,0.9987468671679198,0.9987729621125143,0.9989431939028713,0.9988571880571314,0.9999995531884472,0.0072885053399340495,0.993734335839599,0.989783020765929,0.9503579916140654,0.9685610225384949,0.9997720228921886,0.010547972997725055,17
n1,2,0.8765664160401002,0.8376501429227328,0.7680807330128596,0.7949264496300794,0.8841614848402177,0.036391900138161425,0.9981203007518797,0.9980257671181664,0.9982899585444496,0.9981570758361136,0.9999878135527304,0.011171146538142097,0.9893483709273183,0.9593297873412111,0.9371206272800205,0.9477020261401741,0.9993684891808087,0.019641097013125736,16
n1,3,0.8796992481203008,0.8322484536416335,0.7895410203102511,0.8078362514423318,0.8862663568545922,0.03313043705271446,0.9987468671679198,0.9984446698546104,0.9990384615384615,0.9987394259681339,1.0,0.007681198812991099,0.993734335839599,0.9844581722017832,0.9553607919713002,0.9690890973039487,0.9998827937293479,0.01525442536838674,17
n1,4,0.8715538847117794,0.8289684349871647,0.75949191446929,0.7860358961112002,0.8955019237824667,0.04147704008404207,0.9962406015037594,0.9955036228771086,0.9971153846153846,0.9962867815053704,0.9999880903056275,0.011802454341854703,0.9949874686716792,0.9721560846560847,0.9812981547916383,0.9766453402532326,0.9996428602753612,0.014428431778661757,17
n1,5,0.8796992481203008,0.8608274190756449,0.7549223431576373,0.7909193131079355,0.9010051645798252,0.03440673726238115,0.9993734335839599,0.9992537313432835,0.9995192307692308,0.9993856919453712,0.9999974733482355,0.008358119188643306,0.9906015037593985,0.9810151273149897,0.9280383875997155,0.9516590713841353,0.9998111820385192,0.015747177556959438,16
0,1,0.8740601503759399,0.8271108631141095,0.7729819098597379,0.7950362109338811,0.8986909812701668,0.0435887931204936,0.9987468671679198,0.9989454409071855,0.9984398086942997,0.9986908426463416,1.0,0.0021475773379968296,1.0,1.0,1.0,1.0,1.0,0.0018056284488351365,19
0,2,0.87531328320802,0.8255770282737731,0.7813496580464907,0.8000950417774702,0.9062732241465273,0.044006510617105095,0.9987468671679198,0.9984446698546104,0.9990384615384615,0.9987394259681339,0.9999995531884472,0.0025878650339258786,0.9987468671679198,0.9990791896869244,0.9890710382513661,0.9939834024896266,1.0,0.005644955325740277,17
0,3,0.8809523809523809,0.8454861111111112,0.775190261615601,0.8024726742140986,0.8932488875927791,0.04104781124769362,1.0,1.0,1.0,1.0,1.0,0.0018374710506784244,0.9993734335839599,0.9995389580451821,0.9945355191256832,0.9970144985558638,1.0,0.002778899896108929,18
0,4,0.868421052631579,0.832833796266391,0.7423589618159754,0.7738754493344991,0.8834629965851686,0.03909729684221023,1.0,1.0,1.0,1.0,1.0,0.000882735833669046,0.9993734335839599,0.9995389580451821,0.9945355191256832,0.9970144985558638,0.9999923519166347,0.003744990542600237,17
0,5,0.8790726817042607,0.8488697012881773,0.7642613898270008,0.7952996295127179,0.8911463673907114,0.0333391539280473,1.0,1.0,1.0,1.0,1.0,0.0012505746775594566,0.9968671679197995,0.9876633986928104,0.9826831963428848,0.9851497009240836,0.9998821093180533,0.006872312235851864,23
p1,1,0.8834586466165414,0.8614106563116685,0.7670435837856653,0.8008255324630711,0.9023010131607417,0.05475458054959453,1.0,1.0,1.0,1.0,1.0,7.423646042573832e-05,0.9993734335839599,0.9946236559139785,0.9995383194829178,0.9970589726687287,0.9999928801552126,0.0021915003593679563,27
p1,2,0.87468671679198,0.8502017283391698,0.7474153582750869,0.7822076178207662,0.8935522713803257,0.03580877550137084,0.9987468671679198,0.9988532110091743,0.9990384615384615,0.998943591787921,1.0,0.001549727600118872,0.9993734335839599,0.9995389580451821,0.9945355191256832,0.9970144985558638,0.9999923519166347,0.0015573345741407407,21
p1,3,0.8652882205513784,0.8156963791170143,0.7522718506881403,0.7767746493441609,0.8960451924252829,0.04134242284007727,1.0,1.0,1.0,1.0,1.0,0.0011511164761630725,1.0,1.0,1.0,1.0,1.0,0.0014758535607789466,20
p1,4,0.8721804511278195,0.8247167622167622,0.7685440400372527,0.7911825446709168,0.9009322583983218,0.05763080770144418,1.0,1.0,1.0,1.0,1.0,0.0007678563344737682,0.9993734335839599,0.9995389580451821,0.9945355191256832,0.9970144985558638,1.0,0.0013302243295376717,24
p1,5,0.8778195488721805,0.8338575088137571,0.7786121485216508,0.8011545329955563,0.8977337936613955,0.05615682516090922,1.0,1.0,1.0,1.0,1.0,0.00016679870815686985,0.9987468671679198,0.9990791896869244,0.9890710382513661,0.9939834024896266,1.0,0.0022462329871727094,24
p2,1,0.8646616541353384,0.8135436100746269,0.7529562280693503,0.7766113793827419,0.8985475207194665,0.05487238734343703,1.0,1.0,1.0,1.0,1.0,0.0004913642033205908,1.0,1.0,1.0,1.0,1.0,0.00012321517390579003,23
p2,2,0.8715538847117794,0.8501528573366304,0.7367734075878872,0.7732035227694153,0.8839027854864958,0.06622251907945281,1.0,1.0,1.0,1.0,1.0,0.0002667249094484537,0.9987468671679198,0.9941260187161826,0.9940738386086009,0.994099642844693,0.9999923519166347,0.0023830324398450217,18
p2,3,0.87468671679198,0.8436310395314788,0.753906360241202,0.78583390587427,0.8874446148201803,0.06006527987351318,1.0,1.0,1.0,1.0,1.0,0.00021277364244709585,1.0,1.0,1.0,1.0,1.0,0.001488382881780928,25
p2,4,0.8615288220551378,0.8112826477741355,0.7423142773821507,0.768109729679622,0.8872823397710274,0.06497844771153485,1.0,1.0,1.0,1.0,1.0,6.257945787496763e-05,0.9987468671679198,0.9991294576356817,0.9890710382513661,0.9940088878869576,1.0,0.0020284258698995104,20
p2,5,0.8677944862155389,0.8257339134134798,0.7484525075022812,0.7768135440449877,0.8740792654819804,0.06806453222674831,1.0,1.0,1.0,1.0,1.0,0.0005066407374472597,0.9993734335839599,0.9946236559139785,0.9995383194829178,0.9970589726687287,0.9999912954394788,0.0015877398657940611,23
p3,1,0.8602756892230576,0.8201244473554937,0.7252918599072445,0.7568162018673964,0.8803868260881836,0.08167740078354509,1.0,1.0,1.0,1.0,1.0,6.244508018124633e-05,0.9987468671679198,0.9990791896869244,0.9890710382513661,0.9939834024896266,1.0,0.0006042709291941492,19
p3,2,0.8665413533834586,0.8284979228543938,0.7400847593155285,0.7709638842382205,0.8986392413994224,0.06937173069463318,0.9993734335839599,0.9994252873563219,0.9995192307692308,0.9994716970265514,0.9999990574596466,0.00016462928007734327,0.9993734335839599,0.9995389580451821,0.9945355191256832,0.9970144985558638,1.0,0.00029159663620219084,24
p3,3,0.8621553884711779,0.8142883480825959,0.7405480663399215,0.7676074795551238,0.8851821713812663,0.09387336218543499,1.0,1.0,1.0,1.0,1.0,6.528502769217727e-05,0.9993734335839599,0.9946236559139785,0.9995383194829178,0.9970589726687287,1.0,0.0005016826224096429,18
p3,4,0.8615288220551378,0.8337880937435369,0.7163502695176903,0.7518696864920383,0.8948457681489356,0.05780818202769915,1.0,1.0,1.0,1.0,1.0,0.0003574678055075755,1.0,1.0,1.0,1.0,1.0,0.000542639541809545,36
p3,5,0.8471177944862155,0.7924919484702093,0.7050451077600399,0.7335362365647315,0.8587854300523984,0.13930018173130707,1.0,1.0,1.0,1.0,1.0,4.710750335910196e-05,0.9987468671679198,0.9991294576356817,0.9890710382513661,0.9940088878869576,0.9999847038332694,0.0028236286635646758,29
p4,1,0.849624060150376,0.794173503003682,0.714207768506411,0.7415719420965705,0.8640464341821806,0.17757221750458707,1.0,1.0,1.0,1.0,1.0,0.00013467191962990684,1.0,1.0,1.0,1.0,1.0,0.0006454420573986586,23
p4,2,0.7944862155388471,0.6791875688241771,0.5688845824592431,0.5741618075801749,0.797045653380495,0.24918005732692639,0.9987468671679198,0.9989431939028713,0.9989431939028713,0.9989431939028713,0.9999986106480938,0.0009416621060420386,0.9993734335839599,0.9995389580451821,0.9945355191256832,0.9970144985558638,1.0,0.0009030142260329263,16
p4,3,0.8339598997493735,0.7663039916104083,0.6815528546297778,0.7076751346924106,0.8252109575638987,0.22096319997853964,1.0,1.0,1.0,1.0,1.0,4.546780711905163e-06,1.0,1.0,1.0,1.0,1.0,0.0007247304333497806,22
p4,4,0.8508771929824561,0.7910684838490639,0.7258210176762213,0.7499387763163092,0.8721272612675328,0.15895660910558462,1.0,1.0,1.0,1.0,1.0,1.9036962187271385e-05,1.0,1.0,1.0,1.0,1.0,0.0007826401748219668,23
p4,5,0.8721804511278195,0.8234186746987953,0.7707077073592912,0.7922400128643955,0.8992413053499027,0.05118501420948326,1.0,1.0,1.0,1.0,1.0,4.0553052918073816e-05,1.0,1.0,1.0,1.0,1.0,2.1342006245412257e-06,39
