Scale,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,scanner_Accuracy,scanner_Precision,scanner_Recall,scanner_F1,scanner_AUC,scanner_Uncertainty,num_epochs_trained
n_5,1,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5262391699043283,0.47477527840778094,0.006265664160401002,0.004432624113475178,0.00576036866359447,0.00501002004008016,0.24775591428768282,0.00018884082726102437,0.006265664160401002,0.005858230814294083,0.0546448087431694,0.010582010582010581,0.2997183100947377,0.00013882796240138773,16
n_5,2,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5217566156480183,0.6012282933987878,0.0,0.0,0.0,0.0,0.28378243706491074,0.00025373652016258207,0.011278195488721804,0.005623242736644799,0.09836065573770492,0.010638297872340425,0.3217278133567947,2.2491897529771027e-263,43
n_5,3,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5409991439403203,0.5103267180199897,0.0,0.0,0.0,0.0,0.1207313421017866,0.00020745545027138905,0.0043859649122807015,0.0031919744642042863,0.03825136612021858,0.005892255892255892,0.12571045105238998,9.486761875888455e-05,16
n_5,4,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5721747678761254,0.5786206886137764,0.0,0.0,0.0,0.0,0.2872262995097442,0.0015740217071218646,0.046365914786967416,0.050546448087431695,0.034164358264081256,0.04077134986225895,0.21381543479072693,4.024861710545387e-88,40
n_5,5,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5247692872127261,0.49903181594337426,0.0,0.0,0.0,0.0,0.2618532915738831,1.7353813295146562e-25,0.011278195488721804,0.013824884792626729,0.09836065573770492,0.024242424242424242,0.2992221622460423,2.3948680093949046e-37,16
n1,1,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5142566862023876,0.488755896758543,0.0,0.0,0.0,0.0,0.22696510807830472,0.0007914406321403476,0.0037593984962406013,0.003472222222222222,0.03278688524590164,0.006279434850863422,0.2883967388339452,0.0006114443643001614,16
n1,2,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.49378886369836594,0.596569058453455,0.0,0.0,0.0,0.0,0.3111015953905114,0.00023609922533292203,0.0043859649122807015,0.0037756202804746495,0.03825136612021858,0.006872852233676976,0.26238905753663727,0.00026698152342391625,45
n1,3,0.7825814536340853,0.4707954711113271,0.4985865608037554,0.44462795993946996,0.4734433354342857,0.598353046243006,0.0,0.0,0.0,0.0,0.33566132328153503,3.0438828163950033e-302,0.0,0.0,0.0,0.0,0.22168480071783744,1.8729536361838782e-50,50
n1,4,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5064674838430494,0.5357904813418924,0.0,0.0,0.0,0.0,0.15414316420616492,8.598214138080269e-46,0.011278195488721804,0.013824884792626729,0.09836065573770492,0.024242424242424242,0.1719525570648357,1.4679085252922455e-43,22
n1,5,0.7882205513784462,0.3941102756892231,0.5,0.44078486334968464,0.5435908411021533,0.4925389404275114,0.0,0.0,0.0,0.0,0.208072850874783,0.0014565226265441883,0.011278195488721804,0.009884678747940691,0.09836065573770492,0.017964071856287425,0.19648062621350884,0.00046025528231138354,19
