LossFunction,Fold,MC_Iteration,Accuracy,Precision,Recall,F1,AUC,Uncertainty
CrossEntropyLoss,1,41,0.837465564738292,0.7444530808366309,0.7074811980472357,0.7227456171295232,0.8470834482841344,0.28179607562566894
CrossEntropyLoss,1,42,0.837465564738292,0.7444530808366309,0.7074811980472357,0.7227456171295232,0.8470834482841344,0.28179607562566894
CrossEntropyLoss,1,43,0.837465564738292,0.7444530808366309,0.7074811980472357,0.7227456171295232,0.8470834482841344,0.28179607562566894
CrossEntropyLoss,1,44,0.837465564738292,0.7444530808366309,0.7074811980472357,0.7227456171295232,0.8470834482841344,0.28179607562566894
CrossEntropyLoss,1,45,0.837465564738292,0.7444530808366309,0.7074811980472357,0.7227456171295232,0.8470834482841344,0.28179607562566894
CrossEntropyLoss,1,46,0.837465564738292,0.7444530808366309,0.7074811980472357,0.7227456171295232,0.8470834482841344,0.28179607562566894
CrossEntropyLoss,1,47,0.837465564738292,0.7444530808366309,0.7074811980472357,0.7227456171295232,0.8470834482841344,0.28179607562566894
CrossEntropyLoss,1,48,0.837465564738292,0.7444530808366309,0.7074811980472357,0.7227456171295232,0.8470834482841344,0.28179607562566894
CrossEntropyLoss,1,49,0.837465564738292,0.7444530808366309,0.7074811980472357,0.7227456171295232,0.8470834482841344,0.28179607562566894
CrossEntropyLoss,1,50,0.837465564738292,0.7444530808366309,0.7074811980472357,0.7227456171295232,0.8470834482841344,0.28179607562566894
CrossEntropyLoss,2,1,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,2,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,3,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,4,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,5,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,6,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,7,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,8,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,9,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,10,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,11,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,12,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,13,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,14,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,15,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,16,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,17,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,18,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,19,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,20,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,21,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,22,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,23,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,24,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,25,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,26,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,27,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,28,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,29,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,30,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,31,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,32,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,33,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,34,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,35,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,36,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,37,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,38,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,39,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,40,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,41,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,42,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,43,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,44,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,45,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,46,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,47,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,48,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,49,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,2,50,0.8285123966942148,0.7278419092574278,0.6913511017284603,0.706138572014939,0.7978745097098443,0.1321969819379885
CrossEntropyLoss,3,1,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,2,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,3,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,4,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,5,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,6,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,7,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,8,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,9,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,10,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,11,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,12,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,13,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,14,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,15,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,16,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,17,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,18,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,19,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,20,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,21,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,22,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,23,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,24,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,25,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,26,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,27,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,28,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,29,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,30,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,31,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,32,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,33,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,34,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,35,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,36,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,37,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,38,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,39,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,40,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,41,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,42,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,43,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,44,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,45,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,46,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,47,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,48,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,49,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,3,50,0.8333333333333334,0.7369711042311662,0.6983111228394248,0.7139638246259545,0.8302186664107762,0.2602752011123638
CrossEntropyLoss,4,1,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,2,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,3,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,4,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,5,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,6,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,7,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,8,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,9,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,10,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,11,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,12,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,13,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,14,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,15,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,16,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,17,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,18,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,19,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,20,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,21,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,22,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,23,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,24,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,25,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,26,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,27,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,28,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,29,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,30,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,31,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,32,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,33,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,34,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,35,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,36,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,37,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,38,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,39,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,40,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,41,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,42,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,43,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,44,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,45,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,46,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,47,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,48,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,49,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,4,50,0.8044077134986226,0.6877987548973614,0.6776619606808286,0.6823794735285419,0.7891707349254519,0.21868510417190765
CrossEntropyLoss,5,1,0.849862258953168,0.7727329395814178,0.7099221533183797,0.7332645714516847,0.8520793100552964,0.3124223414985141
CrossEntropyLoss,5,2,0.849862258953168,0.7727329395814178,0.7099221533183797,0.7332645714516847,0.8520793100552964,0.3124223414985141
CrossEntropyLoss,5,3,0.849862258953168,0.7727329395814178,0.7099221533183797,0.7332645714516847,0.8520793100552964,0.3124223414985141
