ImageInput,Augmentation,Scheduler,CriterionWeight,OptimizerType,OptimizerLR,LossFunction,Model,Accuracy_mean,Accuracy_std,Accuracy_var,Precision_mean,Precision_std,Precision_var,Recall_mean,Recall_std,Recall_var,F1_mean,F1_std,F1_var,AUC_mean,AUC_std,AUC_var,Uncertainty_mean,Uncertainty_std,Uncertainty_var
224,none,reduce_on_plateau,None,Adam,0.01,ReverseCrossEntropyLoss,Resnet101,0.3181818181818182,0.27103854272724726,0.07346189164370982,0.1590909090909091,0.13551927136362363,0.018365472910927456,0.5,0.0,0.0,0.220721199872354,0.1255870537304424,0.01577210806469303,0.5,0.0,0.0,1.755544252297659e-23,3.925503501437964e-23,1.5409577739801715e-45
224,none,reduce_on_plateau,None,Adam,0.01,ReverseCrossEntropyLoss,Resnet152,0.43939393939393934,0.33195306515464607,0.11019283746556471,0.21969696969696967,0.16597653257732303,0.02754820936639118,0.5,0.0,0.0,0.27688543771939156,0.1538120999695393,0.023658162097039546,0.47849080593505977,0.030232766563731812,0.0009140201740971003,4.3695336450467636e-24,9.530923156901896e-24,9.083849622276879e-47
224,none,reduce_on_plateau,None,Adam,0.01,ReverseCrossEntropyLoss,Densenet121,0.6818181818181819,0.2710385427272472,0.07346189164370981,0.34090909090909094,0.1355192713636236,0.018365472910927452,0.5,0.0,0.0,0.3892139134134666,0.12558705373044243,0.015772108064693032,0.47388057911214004,0.04252978001978919,0.0018087821885316598,5.313727934465598e-17,1.0952887084083579e-16,1.199657354766849e-32
224,none,reduce_on_plateau,None,Adam,0.01,ReverseCrossEntropyLoss,Densenet169,0.31818181818181823,0.27103854272724726,0.07346189164370982,0.15909090909090912,0.13551927136362363,0.018365472910927456,0.5,0.0,0.0,0.220721199872354,0.1255870537304424,0.01577210806469303,0.5081337187683672,0.01818754807593481,0.00033078690501444,5.4179050653871896e-20,1.2114512105642034e-19,1.4676140355774742e-38
224,none,reduce_on_plateau,None,Adam,0.01,TotalCrossEntropyLoss,Resnet18,0.8406336088154269,0.005896378730855085,3.476728213768022e-05,0.7542381437984554,0.011074487466869017,0.00012264427265383892,0.6938844174693231,0.017686453519343254,0.00031281063809188934,0.715508011147522,0.01604041199806537,0.0002572948170676795,0.8352160275402127,0.02333108798429964,0.000544339666531131,0.13325490724458894,0.020238694681432856,0.00040960476240825853
224,none,reduce_on_plateau,None,Adam,0.01,TotalCrossEntropyLoss,Resnet34,0.8480716253443527,0.008987537337608731,8.077582739491105e-05,0.7707572818268004,0.01850658529691674,0.0003424936993520549,0.7072239081673044,0.02163795167102749,0.0004682009525177214,0.7296049563533421,0.018524899607343964,0.0003431719054621725,0.8489918314961196,0.008519451245586122,7.258104952591892e-05,0.13544466737521396,0.032251755092432804,0.0010401757065422654
224,none,reduce_on_plateau,None,Adam,0.01,TotalCrossEntropyLoss,Resnet50,0.8326446280991735,0.011738333711473337,0.00013778847832191142,0.7460316494141704,0.03052431687960347,0.0009317339209664453,0.6588270220345692,0.021366463460772405,0.0004565257608205223,0.6831926044142032,0.02328463057087227,0.0005421740208219995,0.8015707277285322,0.018771374300949082,0.00035236449314633163,0.16549059048831855,0.023468590511577275,0.0005507747406000949
224,none,reduce_on_plateau,None,Adam,0.01,TotalCrossEntropyLoss,Resnet101,0.8385674931129475,0.01269536147063858,0.0001611722028701746,0.7590785293645796,0.031176854648734015,0.0009719962657882878,0.6701675682807758,0.02365596507606793,0.0005596046836801456,0.6960273319859234,0.025430420283268057,0.0006467062757836514,0.8241936451198887,0.025741536676221168,0.0006626267104532396,0.1793044832125114,0.010483787394215209,0.0001099097981271057
224,none,reduce_on_plateau,None,Adam,0.01,TotalCrossEntropyLoss,Resnet152,0.8365013774104684,0.01446772840412137,0.00020931516517542028,0.7544356662713261,0.039763337146410054,0.0015811229810190734,0.6678255706557593,0.02359695972723945,0.0005568165083689606,0.693175946525036,0.025358440590744654,0.0006430505091943261,0.8096840552243639,0.03229562206508273,0.0010430072045706582,0.15137595306484214,0.018870846692997288,0.0003561088549106067
224,none,reduce_on_plateau,None,Adam,0.01,TotalCrossEntropyLoss,Densenet121,0.8592286501377411,0.009747064911124913,9.50052743816825e-05,0.7951464010355163,0.01948340440210194,0.00037960304709584535,0.7205040242776093,0.02621833402582374,0.0006874010390896669,0.7465498419563941,0.024397330763781824,0.0005952297483973751,0.8647171010807375,0.017094958811497384,0.00029223761676679203,0.1405359027059105,0.02085354638423655,0.0004348703967995052
224,none,reduce_on_plateau,None,Adam,0.01,TotalCrossEntropyLoss,Densenet169,0.8640495867768596,0.00928603514638193,8.62304487398405e-05,0.8094466327454439,0.019350553335027817,0.0003744439143717562,0.7203390948673968,0.018028171217815633,0.000325014957458876,0.7509249609201294,0.018785822644615556,0.00035290713243495066,0.8718972279864218,0.016688139064402238,0.00027849398543282805,0.14564793803737291,0.017495386707391133,0.0003060885560411583
224,none,reduce_on_plateau,None,Adam,0.01,FocalLoss,Resnet18,0.8243801652892563,0.01335448996533426,0.00017834240223421345,0.6647112169069043,0.14754413267269045,0.021769271086136487,0.6547367726613009,0.0871464529923848,0.007594504269153933,0.6556390558155798,0.11795240369490988,0.013912769537406989,0.7826758147512864,0.10382906945658704,0.010780475664220775,0.5026758450277787,0.10058718383722967,0.010117781552304639
224,none,reduce_on_plateau,None,Adam,0.01,FocalLoss,Resnet34,0.8246556473829202,0.01756940911451059,0.0003086841366330478,0.6667634981641803,0.15069276149411345,0.022708308366721764,0.6491027840084445,0.08568110131784565,0.007341251123038932,0.6518237417029369,0.11717116704170305,0.01372908238591468,0.7874782593050176,0.10211694291098716,0.01042787002948581,0.507095658958151,0.10177434985477513,0.010358018288362166
224,none,reduce_on_plateau,None,Adam,0.01,FocalLoss,Resnet50,0.8242424242424242,0.019524520090789185,0.0003812068847756305,0.7215409954844263,0.043666647676361955,0.0019067761192915272,0.6757619738751813,0.0324762266705836,0.0010547052987591255,0.6920898508340144,0.03491368670293227,0.0012189655191905094,0.7952488334992622,0.03351561820980856,0.0011232966639856516,0.5446928695002551,0.019042959105786874,0.0003626342915046712
224,none,reduce_on_plateau,None,Adam,0.01,FocalLoss,Resnet101,0.8239669421487603,0.014094079605825323,0.00019864307993534128,0.7195699313045092,0.028590567719797923,0.0008174205625403511,0.665034965034965,0.02667400042169619,0.0007115022984966487,0.6838439194926403,0.028190792442766975,0.0007947207785511675,0.8049029015581333,0.02921904392245664,0.0008537525277424502,0.5240798467518923,0.027905203403341183,0.0007787003769818444
224,none,reduce_on_plateau,None,Adam,0.01,FocalLoss,Resnet152,0.8212121212121213,0.010519394757643267,0.00011065766606713266,0.7133287031140034,0.021229992953279986,0.0004507126007963178,0.6725557461406517,0.036803785582787775,0.0013545186332238172,0.6865832175733708,0.03425643823441101,0.0011735035605080167,0.8193036380429175,0.019131577114591992,0.00036601724289158,0.5639702703965608,0.0318987433191736,0.0010175298253425223
224,none,reduce_on_plateau,None,Adam,0.01,FocalLoss,Densenet121,0.8522038567493112,0.009939808528244186,9.879979357815585e-05,0.7814001743083742,0.0238957642647854,0.0005710075497981949,0.7066301622905397,0.0160913875855959,0.00025893275442986983,0.7327498565150007,0.017356078144223054,0.00030123344854837713,0.8702653264402835,0.021754495824607468,0.00047325808858286376,0.5407096916726197,0.02439224946811604,0.0005949818341148072
224,none,reduce_on_plateau,None,Adam,0.01,FocalLoss,Densenet169,0.8458677685950413,0.00932172138605433,8.689448959922268e-05,0.7620900712806872,0.017629175630784706,0.0003107878334210534,0.7108655495447949,0.02064412408340972,0.0004261798591712172,0.7306710857459271,0.02029904440615079,0.0004120512038028816,0.875912509445957,0.01495696634811724,0.0002237108423387116,0.5408102142217212,0.004073788995936963,1.659575678341709e-05
224,none,reduce_on_plateau,None,Adam,0.001,CrossEntropyLoss,Resnet18,0.8606060606060606,0.008787403805915493,7.721846564821808e-05,0.7859154970778565,0.015732570828666425,0.00024751378487900574,0.7501253463517614,0.021278353652621686,0.00045276833416603863,0.7651662701277345,0.017702097590449432,0.0003133642591017956,0.868713790497667,0.018762275638579465,0.00035202298713803246,0.10847641112184137,0.04393983407759822,0.0019307090187668616
224,none,reduce_on_plateau,None,Adam,0.001,CrossEntropyLoss,Resnet34,0.8585399449035813,0.011068673748742873,0.0001225155385561096,0.7850469114551512,0.02033238631818996,0.00041340593339211836,0.7396028499802085,0.03135291517070104,0.0009830052897011753,0.7571341804264999,0.026181964430455132,0.0006854952614376177,0.8602622077750723,0.022472596239395456,0.0005050175817388907,0.13524670455804724,0.050114766984583545,0.002511489869919105
224,none,reduce_on_plateau,None,Adam,0.001,CrossEntropyLoss,Resnet50,0.8473829201101928,0.008947868743202053,8.006435504557229e-05,0.763284086897673,0.019486410818790368,0.0003797202065986703,0.7292254914896424,0.014308087845652982,0.00020472137779892262,0.7430790978185663,0.011656453421141008,0.0001358729063592299,0.8495549904640812,0.017934506473730537,0.00032164652245628253,0.14117746721497143,0.06673719819612424,0.004453853623068768
224,none,reduce_on_plateau,None,Adam,0.001,CrossEntropyLoss,Resnet101,0.8362258953168045,0.012749420225206138,0.00016254771607889532,0.7416139755726888,0.02130892816077472,0.0004540704193610579,0.7193759071117561,0.027490923693112606,0.00075575088550054,0.7286082769504998,0.024246189504593486,0.0005878777054926594,0.8350292074991904,0.02730462729468278,0.0007455426717015358,0.14631670520304596,0.01195742366814084,0.00014297998077941472
